################################################################################
# EDF_DataBlockID                     0.Image.Psd
# EDF_BinarySize                      4366944
# EDF_HeaderSize                      2560
# ByteOrder                           LowByteFirst
# DataType                            FloatValue
# Dim_1                               1028
# Dim_2                               1062
# Image                               0
# HeaderID                            EH:000000:000000:000000
# Size                                4366944
# Center_1                            607.5320
# Center_2                            651.4720
# Comment                             Xenocs_Cell_Window - front_window_open_only
# DDummy                              0.6
# Date                                2025-10-18T21:25:12
# Delta                               0
# Dummy                               -1.5
# ExposureTime                        360
# Gamma                               0
# Intensity1                          9.04127e-10
# PSize_1                             7.5e-05
# PSize_2                             7.5e-05
# Pressure                            0.0332613
# SampleDistance                      0.450002
# SampleEnvKind                       large
# SampleEnvPN                         ElectroChemical cell
# SampleEnvSN                         1141
# Thickness                           0
# Wavelength                          1.541891e-10
# Wavelength                          1.54189e-10
# aux                                 0
# aux_dial                            0.002375
# beamx                               588.429
# beamx_dial                          588.429
# beamz                               657.855
# beamz_dial                          657.855
# det0x                               -0.000396875
# det0x_dial                          6.36905
# det0xvd                             -0.0005
# det0xvd_dial                        -0.0005
# det0y                               450.002
# det0y_dial                          481.635
# det0z                               0
# det0z_dial                          1.2295
# det0zvd                             0
# det0zvd_dial                        0
# mag                                 1.818
# mag_dial                            1.818
# om                                  0.2499
# om_dial                             -0.610199
# phi                                 -0.0120535
# phi_dial                            0
# ry                                  0.599993
# ry_dial                             0.599993
# s1bot                               0.8
# s1bot_dial                          -1.66094
# s1hl                                0.8
# s1hl_dial                           -0.608437
# s1hr                                0.8
# s1hr_dial                           0.970938
# s1top                               0.8
# s1top_dial                          -0.461562
# s2bot                               0.45
# s2bot_dial                          1.36109
# s2hl                                0.45
# s2hl_dial                           -0.83375
# s2hr                                0.45
# s2hr_dial                           -0.118594
# s2top                               0.45
# s2top_dial                          1.44734
# w2theta                             32
# w2theta_dial                        32
# waxsch                              19.2605
# waxsch_dial                         -32.7238
# waxsh                               137.085
# waxsh_dial                          -43.5335
# waxsth                              26.0607
# waxsth_dial                         -19.4068
# waxsz                               67.0407
# waxsz_dial                          -23.7962
# wind                                65.9854
# wind_dial                           66.0041
# wpsi                                124
# wpsi_dial                           124
# wstod                               115
# wstod_dial                          115
# x                                   0
# x_dial                              1.00969
# z                                   0
# z_dial                              13.3172
# CountCutoff                         15302352
# DetectorModel                       Dectris EIGER2 Si 1M, S/N E-02-0362
# ThresholdSetting                    4023.88989258
# Saturation                          0
# FlatField                           Corrected
# BackgroundReductionExtra            0.02
# BackgroundCorrectionConstant        0.0026712
# Detector                            0
# Monitor                             0
# Pil_Roi0                            0
# SumForIntensity1                    3.25486e+08
# TransmittedFlux                     904127
# det                                 0
# mon                                 0
# pilai0                              3.25486e+08
# pilai1                              705975
# pilct0                              5.63039e+08
# pilct1                              705975
# pilroi0                             0
# pilroi1                             0
# sec                                 1
# title                               20251017__0_00248.edf
# usaxs0                              0
# Operation                           Azimuthal average I(q)
# Error_model                         ErrorModel.poisson
# Geometrical_correction              True
# Transmission_correction             True
# Thickness_correction                False
# Binning mode                        Uniform
# Binning factor                      1.0
# Psi                                 0.0
# Omega                               0.2499
# MaskInvalidPixels                   True
# DetectorEdge                        3
# MaskFiles                           ['SAXS_correted.edf']
################################################################################
    q(A⁻¹)                Intensity(a.u.)            Sigma_I(a.u.)            
       0.000340                 352663.74                114.026815           
       0.001019                352177.014                69.7786786           
       0.001698                348659.238                49.0939372           
       0.002377                331489.907                42.8161362           
       0.003056                299018.446                34.3682456           
       0.003735                260904.957                28.3124461           
       0.004415                204827.293                25.0859321           
       0.005094                 152829.58                18.7659604           
       0.005773                101494.926                14.1584596           
       0.006452                60881.8862                10.5939141           
       0.007131                33024.8244                7.55472165           
       0.007810                16269.8494                5.22165513           
       0.008490                8445.11817                3.33466204           
       0.009169                3265.58584                2.04936905           
       0.009848                1291.02105                1.23912264           
       0.010527                 365.30136               0.662706299           
       0.011206                124.585326               0.365766973           
       0.011885                50.4020391               0.220173527           
       0.012564                25.0049577               0.155758205           
       0.013244                16.8446312               0.121600714           
       0.013923                12.4538578               0.106258342           
       0.014602                9.30121725              0.0845239988           
       0.015281                7.49821747               0.078091065           
       0.015960                 6.1824092              0.0701396599           
       0.016639                4.90994381              0.0584429747           
       0.017319                4.09186537              0.0525329539           
       0.017998                3.46004199              0.0468985727           
       0.018677                3.04235935               0.045297828           
       0.019356                2.48832624              0.0402368276           
       0.020035                2.14016363              0.0351129994           
       0.020714                1.90462102              0.0335644149           
       0.021394                1.60798996              0.0290333141           
       0.022073                1.40242402                0.02842404           
       0.022752                1.28778462              0.0257394777           
       0.023431                1.08289541              0.0230727822           
       0.024110               0.990119959              0.0230573232           
       0.024789               0.883205128               0.020302796           
       0.025469               0.783364722              0.0195806762           
       0.026148               0.698173393              0.0175058005           
       0.026827                0.66816427               0.017263033           
       0.027506               0.617199494              0.0171542135           
       0.028185               0.561555602              0.0156689129           
       0.028864               0.537342948              0.0151196807           
       0.029544               0.478012922              0.0139681692           
       0.030223               0.435174671              0.0137663895           
       0.030902               0.413854958              0.0138688839           
       0.031581               0.368516969              0.0122645279           
       0.032260               0.343808337              0.0123585102           
       0.032939               0.303760215              0.0116398679           
       0.033619               0.297536426              0.0119364024           
       0.034298               0.277354503               0.011167612           
       0.034977               0.264059079               0.010809155           
       0.035656               0.249077568              0.0110170801           
       0.036335               0.218560813              0.0100577368           
       0.037014               0.197119584              0.0100707012           
       0.037693               0.193725668             0.00971618352           
       0.038373               0.183260967             0.00987232376           
       0.039052               0.163547129             0.00917316785           
       0.039731               0.156551504             0.00928215276           
       0.040410               0.154735178             0.00922817221           
       0.041089               0.135229527             0.00901669029           
       0.041768               0.123892423             0.00908635603           
       0.042448               0.140088554             0.00898407238           
       0.043127               0.120252195             0.00869388439           
       0.043806               0.118140988             0.00898188791           
       0.044485                0.10239017             0.00802229798           
       0.045164               0.112021924             0.00888441528           
       0.045843               0.108726143             0.00808512077           
       0.046523               0.111952734             0.00843669541           
       0.047202               0.127529067             0.00944945989           
       0.047881                0.11144691             0.00875090952           
       0.048560               0.104304447             0.00860047628           
       0.049239               0.102425386             0.00809311124           
       0.049918              0.0904515907             0.00854641361           
       0.050598              0.0762882504             0.00737904835           
       0.051277              0.0809775691             0.00739093175           
       0.051956              0.0951005457             0.00889417799           
       0.052635              0.0748151081             0.00807298849           
       0.053314              0.0910221103             0.00842116508           
       0.053993              0.0722662575             0.00784224559           
       0.054673              0.0695292514             0.00741251492           
       0.055352               0.078833523             0.00835310225           
       0.056031              0.0816011523             0.00846470123           
       0.056710              0.0816945663             0.00846957312           
       0.057389               0.081664323             0.00846803559           
       0.058068              0.0906500355             0.00868383398           
       0.058748              0.0797752524             0.00817715121           
       0.059427              0.0737638018             0.00716439569           
       0.060106              0.0700838284             0.00843438957           
       0.060785               0.060678866             0.00710481192           
       0.061464              0.0501722594             0.00677330099           
       0.062143              0.0553217292             0.00670874609           
       0.062822              0.0585705236             0.00737956275           
       0.063502              0.0557547083             0.00752304758           
       0.064181              0.0566523587              0.0074479688           
       0.064860              0.0551452081             0.00789061022           
       0.065539              0.0465721727             0.00710779072           
       0.066218              0.0488027332               0.007619979           
       0.066897              0.0408911946             0.00682973735           
       0.067577              0.0417767252             0.00716675692           
       0.068256              0.0552205406              0.0078961574           
       0.068935              0.0653591281             0.00881844462           
       0.069614              0.0404554131             0.00665748067           
       0.070293              0.0472237504             0.00766247913           
       0.070972              0.0406152662             0.00677201084           
       0.071652              0.0299336563             0.00600031188           
       0.072331              0.0519421467             0.00842378646           
       0.073010              0.0373085302              0.0074693017           
       0.073689              0.0271212505             0.00594208753           
       0.074368              0.0416189456             0.00715352177           
       0.075047              0.0433656632             0.00755841925           
       0.075727              0.0368392979             0.00768653775           
       0.076406              0.0430631249             0.00862908179           
       0.077085              0.0401646514             0.00759766766           
       0.077764              0.0504594916             0.00893157838           
       0.078443              0.0386015985             0.00730744603           
       0.079122              0.0332471474              0.0070994676           
       0.079802              0.0402292274             0.00840644797           
       0.080481              0.0372219698             0.00731423009           
       0.081160              0.0532819991              0.0104498451           
       0.081839              0.0437693279             0.00876865916           
       0.082518              0.0388409364              0.0077810179           
       0.083197              0.0411885285             0.00878992301           
       0.083876              0.0487115237             0.00801127122           
       0.084556              0.0386191598             0.00865947341           
       0.085235              0.0333840387             0.00748216466           
       0.085914              0.0393271107             0.00772176406           
       0.086593              0.0168604085             0.00535810977           
       0.087272              0.0323043043             0.00690456015           
       0.087951              0.0256951797             0.00688476663           
       0.088631              0.0284542212             0.00690784617           
       0.089310              0.0298714794             0.00687263147           
       0.089989              0.0321257365             0.00670901856           
       0.090668              0.0304203451             0.00719737064           
       0.091347              0.0302317591               0.007346606           
       0.092026              0.0398237378             0.00715937229           
       0.092706              0.0300401827             0.00777545145           
       0.093385               0.027526158             0.00689987138           
       0.094064              0.0173582179             0.00552259242           
       0.094743              0.0279404969             0.00660010765           
       0.095422              0.0201214467             0.00609284083           
       0.096101              0.0173713349             0.00661087075           
       0.096781              0.0270967187             0.00701236317           
       0.097460              0.0401182544             0.00875045243           
       0.098139              0.0167894933             0.00597851482           
       0.098818              0.0185046656             0.00561387543           
       0.099497             0.00986496576               0.004456026           
       0.100176              0.0253370084             0.00656908477           
       0.100856              0.0362118607             0.00853750063           
       0.101535              0.0471415576              0.0105376196           
       0.102214              0.0232766809             0.00602453465           
       0.102893              0.0247158949             0.00639065822           
       0.103572              0.0122699073             0.00437410476           
       0.104251              0.0343681814             0.00789793743           
       0.104931               0.034022182             0.00851104081           
       0.105610               0.029018159             0.00750763995           
       0.106289              0.0158511737             0.00564882776           
       0.106968              0.0349369686             0.00699746433           
       0.107647              0.0403690273             0.00863103961           
       0.108326              0.0382792698              0.0087784511           
       0.109005              0.0265300909             0.00609784307           
       0.109685              0.0311223533             0.00777538936           
       0.110364              0.0228858617             0.00593257721           
       0.111043              0.0221035746             0.00667081807           
       0.111722               0.013416148             0.00451112147           
       0.112401              0.0174122399             0.00553212296           
       0.113080              0.0263636279             0.00709458385           
       0.113760              0.0188925414             0.00600581805           
       0.114439               0.031339756             0.00654559781           
       0.115118              0.0190326106             0.00530109947           
       0.115797              0.0169305558             0.00513874048           
       0.116476              0.0226292636             0.00630693673           
       0.117155              0.0275342513             0.00690244587           
       0.117835              0.0199692765             0.00578853754           
       0.118514              0.0170879928             0.00543773972           
       0.119193              0.0238950801             0.00619292255           
       0.119872              0.0145802243             0.00518770623           
       0.120551              0.0136196929             0.00485474078           
       0.121230               0.028080106             0.00702594539           
       0.121910              0.0098290798             0.00406128255           
       0.122589              0.0219969321             0.00589948357           
       0.123268              0.0237698242             0.00617694648           
       0.123947              0.0275922806             0.00618069646           
       0.124626              0.0234079614             0.00569283717           
       0.125305              0.0162008922             0.00492434965           
       0.125985              0.0223737226              0.0059929833           
       0.126664              0.0200044278             0.00579419496           
       0.127343              0.0260291624             0.00724025871           
       0.128022              0.0271412957             0.00660084356           
       0.128701              0.0187073587             0.00502703109           
       0.129380               0.024166567             0.00646745147           
       0.130059              0.0215384633             0.00625405146           
       0.130739              0.0158236607             0.00531716757           
       0.131418              0.0182165605             0.00529411063           
       0.132097              0.0227115124             0.00608272483           
       0.132776              0.0266324583             0.00689831412           
       0.133455              0.0177139686             0.00562598628           
       0.134134              0.0241312661             0.00605158018           
       0.134814              0.0169573072             0.00490766451           
       0.135493              0.0143537975             0.00510582369           
       0.136172              0.0156752042             0.00474911097           
       0.136851              0.0152370665             0.00462265647           
       0.137530              0.0253656064             0.00616261248           
       0.138209              0.0208309062             0.00558470838           
       0.138889              0.0193212742             0.00537858228           
       0.139568              0.0193529323             0.00538303388           
       0.140247              0.0122919319             0.00437979632           
       0.140926              0.0133105297              0.0042409955           
       0.141605              0.0286524472             0.00626064647           
       0.142284              0.0232880484             0.00602867281           
       0.142964              0.0162563425             0.00493382684           
       0.143643               0.022378774             0.00599494988           
       0.144322              0.0126326861             0.00450421588           
       0.145001              0.0142808318             0.00478907686           
       0.145680             0.00492556197             0.00253408993           
       0.146359              0.0172706295             0.00501827943           
       0.147039              0.0193338085             0.00538089184           
       0.147718              0.0173964281             0.00553190692           
       0.148397              0.0174699438             0.00529712804           
       0.149076              0.0168039612             0.00508584537           
       0.149755              0.0191665068             0.00496991925           
       0.150434              0.0188085705              0.0054570776           
       0.151114              0.0122378853             0.00411759489           
       0.151793               0.009092625             0.00376751461           
       0.152472               0.018055365             0.00503306859           
       0.153151              0.0151375991             0.00482736298           
       0.153830              0.0146894257             0.00445602069           
       0.154509              0.0108568035             0.00387847939           
       0.155188              0.0234027813             0.00569440754           
       0.155868               0.018840891             0.00473885317           
       0.156547              0.0134600182             0.00479108687           
       0.157226               0.019426313             0.00503335698           
       0.157905              0.0174965812             0.00530186496           
       0.158584              0.0141832326             0.00430089398           
       0.159263              0.0086622476              0.0039355401           
       0.159943              0.0278977863             0.00610428731           
       0.160622              0.0123941381             0.00417049919           
       0.161301              0.0193804119             0.00562114619           
       0.161980              0.0185049953             0.00480122036           
       0.162659              0.0201614871             0.00561097387           
       0.163338              0.0156453222             0.00454426199           
       0.164018              0.0132928077             0.00446280011           
       0.164697              0.0233166862             0.00551497143           
       0.165376              0.0197453492             0.00529796212           
       0.166055              0.0145283729             0.00440552425           
       0.166734              0.0176002503             0.00473622943           
       0.167413              0.0112842851             0.00379240592           
       0.168093              0.0214898467             0.00556305339           
       0.168772              0.0180426377             0.00485161953           
       0.169451              0.0169919984             0.00515162082           
       0.170130               0.020883538              0.0054143157           
       0.170809              0.0154273852             0.00490881442           
       0.171488              0.0119595664             0.00402175377           
       0.172168              0.0410593388             0.00789793441           
       0.172847              0.0147541666             0.00494189431           
       0.173526              0.0170824353             0.00496029977           
       0.174205              0.0155746888             0.00453474279           
