# Q (nm^-1)    I_fit (cm^-1)
9.168999999999999373e-02 3.214915973424615458e+01
9.848000000000001197e-02 2.994441852722608388e+01
1.052700000000000025e-01 2.782925676145888261e+01
1.120600000000000068e-01 2.581563499766072312e+01
1.188499999999999973e-01 2.391142522224440370e+01
1.256499999999999839e-01 2.211846060388377566e+01
1.324400000000000022e-01 2.044351526353129955e+01
1.392299999999999927e-01 1.888305239521515233e+01
1.460200000000000109e-01 1.743446277997959015e+01
1.528100000000000014e-01 1.609379919910385937e+01
1.595999999999999919e-01 1.485616500709828713e+01
1.663999999999999924e-01 1.371442684787150235e+01
1.731900000000000106e-01 1.266604710903211739e+01
1.799800000000000011e-01 1.170322981926466177e+01
1.867699999999999916e-01 1.081992977696030245e+01
1.935600000000000098e-01 1.001022224375987868e+01
2.003500000000000003e-01 9.268388854033386082e+00
2.071399999999999908e-01 8.588976641744704210e+00
2.139399999999999913e-01 7.965959280113085406e+00
2.207299999999999818e-01 7.396337745985834822e+00
2.275200000000000000e-01 6.874662164300940681e+00
2.343100000000000183e-01 6.396771283470628511e+00
2.410999999999999810e-01 5.958827452244580769e+00
2.478899999999999992e-01 5.557303992561478445e+00
2.546899999999999720e-01 5.188449961221402340e+00
2.614799999999999902e-01 4.850392883099963193e+00
2.682700000000000085e-01 4.539872055815986407e+00
2.750599999999999712e-01 4.254432944790256244e+00
2.818500000000000449e-01 3.991842449241624902e+00
2.886400000000000077e-01 3.750070875177279106e+00
2.954400000000000359e-01 3.526959765941006797e+00
3.022299999999999986e-01 3.321489902929128935e+00
3.090199999999999614e-01 3.131801200940695473e+00
3.158099999999999796e-01 2.956515966107814641e+00
3.225999999999999979e-01 2.794384271987625290e+00
3.293900000000000161e-01 2.644272041325829825e+00
3.361900000000000444e-01 2.504952885421949382e+00
3.429800000000000071e-01 2.375901358493624826e+00
3.497700000000000253e-01 2.256056682537137537e+00
3.565599999999999881e-01 2.144648554071595381e+00
3.633500000000000063e-01 2.040976974851533843e+00
3.701399999999999690e-01 1.944405522972822098e+00
3.769399999999999973e-01 1.854227192698755022e+00
3.837299999999999600e-01 1.770179676681630676e+00
3.905200000000000338e-01 1.691645876262963810e+00
3.973100000000000520e-01 1.618188538761821338e+00
4.041000000000000147e-01 1.549408942946557843e+00
4.108899999999999775e-01 1.484943262262849561e+00
4.176900000000000057e-01 1.424372991296759317e+00
4.244799999999999685e-01 1.367572372418860205e+00
4.312699999999999867e-01 1.314171953499526646e+00
4.380600000000000049e-01 1.263917793238733767e+00
4.448499999999999677e-01 1.216577363189963235e+00
4.516400000000000414e-01 1.171937589009504510e+00
4.584400000000000142e-01 1.129742785494623369e+00
4.652300000000000324e-01 1.089937544856229845e+00
4.720199999999999951e-01 1.052293380406726042e+00
4.788100000000000134e-01 1.016658991799437084e+00
4.855999999999999761e-01 9.828952340526138087e-01
4.923899999999999944e-01 9.508740485003310816e-01
4.991899999999999671e-01 9.204338714395292609e-01
5.059799999999999853e-01 8.915554057291846801e-01
5.127700000000000591e-01 8.640924746699687464e-01
5.195600000000000218e-01 8.379525569085277681e-01
5.263499999999999845e-01 8.130501975697876915e-01
5.331399999999999473e-01 7.893064128109156252e-01
5.399300000000000210e-01 7.666481485099259086e-01
5.467299999999999383e-01 7.449766361913674473e-01
5.535200000000000120e-01 7.242929144373162487e-01
5.603099999999999747e-01 7.045063393631484372e-01
5.671000000000000485e-01 6.855630786832829227e-01
5.738900000000000112e-01 6.674131689561670910e-01
5.806799999999999740e-01 6.500102059010761657e-01
5.874800000000000022e-01 6.332869668113818573e-01
5.942699999999999649e-01 6.172524805430549266e-01
6.010600000000000387e-01 6.018443216102639104e-01
6.078500000000000014e-01 5.870277306811291229e-01
6.146399999999999642e-01 5.727703156159651421e-01
6.214299999999999269e-01 5.590418701509691779e-01
6.282300000000000662e-01 5.457950827367423763e-01
6.350200000000000289e-01 5.330425641234612932e-01
6.418099999999999916e-01 5.207398820382851401e-01
6.486000000000000654e-01 5.088640454605306562e-01
6.553900000000000281e-01 4.973935439301093719e-01
6.621799999999999908e-01 4.863082390009529909e-01
6.689800000000000191e-01 4.755737392828591759e-01
6.757699999999999818e-01 4.652039098905422776e-01
6.825599999999999445e-01 4.551661106051938521e-01
6.893499999999999073e-01 4.454447699471115740e-01
6.961399999999999810e-01 4.360252619573331545e-01
7.029299999999999438e-01 4.268938398415004221e-01
7.097299999999999720e-01 4.180247284611333658e-01
7.165199999999999347e-01 4.094318315017598797e-01
7.233100000000001195e-01 4.010904491722804277e-01
7.301000000000000822e-01 3.929897847103396846e-01
7.368900000000000450e-01 3.851196573440903159e-01
7.436800000000000077e-01 3.774704609292218738e-01
7.504800000000000360e-01 3.700223242485725095e-01
7.572699999999999987e-01 3.627885744511332722e-01
7.640599999999999614e-01 3.557500042168157406e-01
7.708500000000000352e-01 3.488989506348936787e-01
7.776399999999999979e-01 3.422281599342125169e-01
7.844299999999999606e-01 3.357307612272509845e-01
7.912299999999999889e-01 3.293910388192718419e-01
7.980199999999999516e-01 3.232214550700271416e-01
8.048100000000000254e-01 3.172067042392394676e-01
8.115999999999999881e-01 3.113412202201916168e-01
8.183899999999999508e-01 3.056197138791620915e-01
8.251799999999999136e-01 3.000371561026835554e-01
8.319799999999999418e-01 2.945808345391479621e-01
8.387699999999999045e-01 2.892622364113881517e-01
8.455600000000000893e-01 2.840689008493340606e-01
8.523500000000000520e-01 2.789966916545886244e-01
8.591400000000000148e-01 2.740416637315873372e-01
8.659300000000000885e-01 2.692000519630338151e-01
8.727200000000000513e-01 2.644682608235504051e-01
8.795200000000000795e-01 2.598361194135458407e-01
8.863100000000000422e-01 2.553139629429327373e-01
8.931000000000000050e-01 2.508917596709273057e-01
8.998899999999999677e-01 2.465665017552630123e-01
9.066799999999999304e-01 2.423353083515306650e-01
9.134700000000000042e-01 2.381954186720702527e-01
9.202699999999999214e-01 2.341382831342674609e-01
9.270599999999999952e-01 2.301732916841644216e-01
9.338499999999999579e-01 2.262919754411335804e-01
9.406399999999999206e-01 2.224919929470473567e-01
9.474299999999999944e-01 2.187710941242632379e-01
9.542200000000000681e-01 2.151271155647287714e-01
9.610200000000000964e-01 2.115527738386001055e-01
9.678100000000000591e-01 2.080565762429941734e-01
9.746000000000000218e-01 2.046312830115858961e-01
9.813899999999999846e-01 2.012750358834760889e-01
9.881800000000000583e-01 1.979860436596813100e-01
9.949700000000000211e-01 1.947625789556869380e-01
1.001770000000000049e+00 1.915983681217215684e-01
1.008560000000000123e+00 1.885011069781030169e-01
1.015349999999999975e+00 1.854645421480053957e-01
1.022140000000000049e+00 1.824871727342430860e-01
1.028929999999999900e+00 1.795675480344806063e-01
1.035719999999999974e+00 1.767042652666693803e-01
1.042519999999999891e+00 1.738918713880058253e-01
1.049309999999999965e+00 1.711373233015019424e-01
1.056100000000000039e+00 1.684351736008986300e-01
1.062889999999999890e+00 1.657841909319656692e-01
1.069679999999999964e+00 1.631831822462680992e-01
1.076470000000000038e+00 1.606309911816517499e-01
1.083270000000000177e+00 1.581228426598717540e-01
1.090060000000000029e+00 1.556650247703734724e-01
1.096850000000000103e+00 1.532527590747948254e-01
1.103639999999999954e+00 1.508850214602473760e-01
1.110430000000000028e+00 1.485608175987246371e-01
1.117220000000000102e+00 1.462791817742789269e-01
1.124020000000000019e+00 1.440359070404333419e-01
1.130810000000000093e+00 1.418366783879576598e-01
1.137599999999999945e+00 1.396772801537255471e-01
1.144390000000000018e+00 1.375568505161066657e-01
1.151180000000000092e+00 1.354745512257174711e-01
1.157969999999999944e+00 1.334295667411825037e-01
1.164769999999999861e+00 1.314181719841539531e-01
1.171559999999999935e+00 1.294455093336956686e-01
1.178350000000000009e+00 1.275078419853033218e-01
1.185139999999999860e+00 1.256044374101761840e-01
1.191929999999999934e+00 1.237345820419874926e-01
1.198720000000000008e+00 1.218975806287084518e-01
1.205510000000000081e+00 1.200927556137080104e-01
1.212309999999999999e+00 1.183168578194053050e-01
1.219100000000000072e+00 1.165744657826339875e-01
