cycle_number,half_cycle,time_s,current_mA,voltage_V,capacity_mAh
0,0,236930.9538713281,0.0,2.934804,0.0
0,0,236931.95387148455,0.0,2.889778,0.0
0,0,236932.95387164102,0.0,2.868855,0.0
0,0,236933.95387179748,0.0,2.85238,0.0
0,0,236934.95387195394,0.0,2.8382723,0.0
0,0,236935.9538721104,0.0,2.8256729,0.0
0,0,236936.95387226687,0.0,2.8143332,0.0
0,0,236937.95387242333,0.0,2.8034518,0.0
0,0,236938.9538725798,0.0,2.7933528,0.0
0,0,236939.95387273625,0.0,2.7837696,0.0
1,1,236940.90567288513,-0.22420001,2.7747781,0.0
1,1,236940.90607288515,-0.22420001,2.764101,-2.4828560650348663e-08
1,1,236945.90607366746,-0.22420001,2.6490684,-0.00031139181519630884
1,1,236950.90607444977,-0.22420001,2.5856314,-0.0006227587063693339
1,1,236955.90607523208,-0.22420001,2.5351567,-0.0009341260099502074
1,1,236960.9060760144,-0.22420001,2.4926999,-0.0012454934747392933
1,1,236965.9060767967,-0.22420001,2.4560273,-0.0015568607594635751
1,1,236970.906077579,-0.22420001,2.423612,-0.0018682290158503585
1,1,236975.90607836132,-0.22420001,2.3945947,-0.0021795971497984394
1,1,236980.90607914363,-0.22420001,2.3682883,-0.0024909649396787086
1,1,236985.90607992595,-0.22420001,2.3444636,-0.002802332668291198
1,1,236990.90608070826,-0.22420001,2.3228533,-0.003113700702171359
1,1,236995.90608149057,-0.22420001,2.3030376,-0.003425068734943039
1,1,237000.90608227288,-0.22420001,2.2850547,-0.0037364357172234193
1,1,237005.9060830552,-0.22420001,2.2686179,-0.004047802878116568
1,1,237010.9060838375,-0.22420001,2.2538037,-0.004359170501367086
1,1,237015.9060846198,-0.22420001,2.2404597,-0.0046705378578272136
1,1,237020.90608540212,-0.22420001,2.2282991,-0.004981905320739581
1,1,237025.90608618443,-0.22420001,2.2177422,-0.005293272239962386
1,1,237030.90608696674,-0.22420001,2.2080252,-0.00560463906575491
1,1,237035.90608774906,-0.22420001,2.1995683,-0.005916006283057233
1,1,237040.90608853137,-0.22420001,2.1919322,-0.006227373121399019
1,1,237045.90608931368,-0.22420001,2.1849642,-0.006538740079524616
1,1,237050.906090096,-0.22420001,2.1787407,-0.006850106716782683
1,1,237055.9060908783,-0.22420001,2.1731665,-0.007161473535093168
1,1,237060.9060916606,-0.22420001,2.167802,-0.0074728406608783535
1,1,237065.90609244292,-0.22420001,2.1628575,-0.007784207442562613
1,1,237070.90609322523,-0.22420001,2.1581042,-0.008095574434100753
1,1,237075.90609400754,-0.22420001,2.1537325,-0.008406941316385235
1,1,237080.90609478985,-0.22420001,2.1495326,-0.008718308146906394
1,1,237085.90609557217,-0.22420001,2.14539,-0.009029675146571462
1,1,237090.90609635448,-0.22420001,2.141381,-0.009341042327777377
1,1,237095.9060971369,-0.22420001,2.1374295,-0.009652409062703449
1,1,237100.9060979192,-0.22420001,2.1336687,-0.009963775418065486
1,1,237105.90609870153,-0.22420001,2.1297932,-0.010275141914512545
1,1,237110.90609948384,-0.22420001,2.125918,-0.010586508959588074
1,1,237115.90610026615,-0.22420001,2.1222908,-0.010897875928282733
1,1,237120.90610104846,-0.22420001,2.1183963,-0.011209242743430034
1,1,237125.90610183077,-0.22420001,2.114712,-0.01152060934914317
1,1,237130.90610261308,-0.22420001,2.1109893,-0.011831975873495966
1,1,237135.9061033954,-0.22420001,2.1071904,-0.012143342224717964
1,1,237140.9061041777,-0.22420001,2.103525,-0.012454708233802679
1,1,237145.90610496,-0.22420001,2.0995543,-0.012766074224790761
1,1,237150.90610574232,-0.22420001,2.0957363,-0.013077440558266304
1,1,237155.90610652464,-0.22420001,2.091918,-0.013388807309360136
1,1,237160.90610730695,-0.22420001,2.0882146,-0.013700173465839686
1,1,237165.90610808926,-0.22420001,2.0841103,-0.014011539756058814
1,1,237170.90610887157,-0.22420001,2.0800247,-0.014322905895920258
1,1,237175.90610965388,-0.22420001,2.0761876,-0.014634272147609123
1,1,237180.9061104362,-0.22420001,2.072198,-0.014945638451001705
1,1,237185.9061112185,-0.22420001,2.068189,-0.015257005175083042
1,1,237190.9061120008,-0.22420001,2.0641036,-0.015568371831425357
1,1,237195.90611278312,-0.22420001,2.0600946,-0.01587973802525798
1,1,237200.90611356543,-0.22420001,2.0559902,-0.016191104216381074
1,1,237205.90611434774,-0.22420001,2.051733,-0.01650247062859601
1,1,237210.90611513006,-0.22420001,2.047514,-0.016813837601311502
1,1,237215.90611591237,-0.22420001,2.0433524,-0.0171252043067399
1,1,237220.90611669468,-0.22420001,2.0389235,-0.01743657105908874
1,1,237225.906117477,-0.22420001,2.0344944,-0.01774793803124295
1,1,237230.9061182593,-0.22420001,2.0300274,-0.018059305212386776
1,1,237235.9061190416,-0.22420001,2.0257893,-0.018370672376188963
1,1,237240.90611982392,-0.22420001,2.021513,-0.01868203894196202
1,1,237245.90612060623,-0.22420001,2.017065,-0.01899340550126549
1,1,237250.90612138854,-0.22420001,2.0125024,-0.01930477199524475
1,1,237255.90612217085,-0.22420001,2.0080545,-0.01961613857003301
1,1,237260.90612295317,-0.22420001,2.0036063,-0.019927504896509147
1,1,237265.90612373548,-0.22420001,1.9991583,-0.020238871667404137
1,1,237270.9061245178,-0.22420001,1.9946148,-0.020550238328782215
1,1,237275.9061253001,-0.22420001,1.9902622,-0.020861604827538956
1,1,237280.9061260824,-0.22420001,1.9858714,-0.021172971114769575
1,1,237285.90612686472,-0.22420001,1.9813088,-0.02148433762058367
1,1,237290.90612764703,-0.22420001,1.9770136,-0.021795704480244052
1,1,237295.90612842934,-0.22420001,1.9729282,-0.02210707131383485
1,1,237300.90612921165,-0.22420001,1.9687666,-0.022418437796195345
1,1,237305.90612999396,-0.22420001,1.9645094,-0.0227298036676935
1,1,237310.90613077627,-0.22420001,1.9601568,-0.023041169704236916
1,1,237315.9061315586,-0.22420001,1.9561096,-0.023352536321021616
1,1,237320.9061323409,-0.22420001,1.9521389,-0.02366390283368031
1,1,237325.9061331232,-0.22420001,1.9480917,-0.02397526951750533
1,1,237330.90613390552,-0.22420001,1.944121,-0.024286636350184677
1,1,237335.90613468783,-0.22420001,1.9403983,-0.024598002990138198
1,1,237340.90613547014,-0.22420001,1.9364848,-0.024909369654986593
1,1,237345.90613625245,-0.22420001,1.932915,-0.025220736190570726
1,1,237350.90613703476,-0.22420001,1.9294405,-0.025532102266047563
1,1,237355.90613781707,-0.22420001,1.9258133,-0.02584346867025395
1,1,237360.90613859938,-0.22420001,1.9226444,-0.026154835287572606
1,1,237365.9061393817,-0.22420001,1.9191127,-0.026466202821075913
