cycle_number,half_cycle,time_s,current_mA,voltage_V,capacity_mAh
0,0,187425.98832569318,0.0,2.8818052,0.0
0,0,187426.98832584964,0.0,2.7817268,0.0
0,0,187427.9883260061,0.0,2.733123,0.0
0,0,187428.98832616257,0.0,2.6963742,0.0
0,0,187429.98832631903,0.0,2.6670516,0.0
0,0,187430.9883264755,0.0,2.642864,0.0
0,0,187431.98832663195,0.0,2.6224375,0.0
0,0,187432.9883267884,0.0,2.6049316,0.0
0,0,187433.98832694488,0.0,2.5892012,0.0
0,0,187434.98832710134,0.0,2.5754752,0.0
1,1,187435.94012725074,-0.5605,2.5636585,0.0
1,1,187435.94052725052,-0.5605,2.5399983,-6.210276484489442e-08
1,1,187440.94052803284,-0.5605,2.3176036,-0.0007787253099878629
1,1,187445.94052881515,-0.5605,2.2283754,-0.0015573920111589961
1,1,187450.94052959746,-0.5605,2.1702075,-0.0023360606027113067
1,1,187455.94053037977,-0.5605,2.1309195,-0.003114732356329759
1,1,187460.94053116208,-0.5605,2.1003752,-0.0038934055726296372
1,1,187465.9405319444,-0.5605,2.0743551,-0.004672081322726276
1,1,187470.9405327267,-0.5605,2.0511603,-0.005450757809324397
1,1,187475.940533509,-0.5605,2.0294166,-0.006229435839345058
1,1,187480.94053429132,-0.5605,2.0087798,-0.007008113650232553
1,1,187485.94053507363,-0.5605,1.988315,-0.007786794011900822
1,1,187490.94053585595,-0.5605,1.9688047,-0.008565472480363316
1,1,187495.94053663826,-0.5605,1.9492754,-0.009344147182746065
1,1,187500.94053742057,-0.5605,1.930395,-0.010122822334160406
1,1,187505.94053820288,-0.5605,1.9120684,-0.0109014997446537
1,1,187510.9405389852,-0.5605,1.8947344,-0.011680175594657657
1,1,187515.9405397675,-0.5605,1.8781639,-0.012458850242118038
1,1,187520.9405405498,-0.5605,1.8630253,-0.013237521178311768
1,1,187525.94054133212,-0.5605,1.8491277,-0.014016192206246982
1,1,187530.94054211443,-0.5605,1.8365853,-0.014794864402244484
1,1,187535.94054289674,-0.5605,1.8254747,-0.01557353581171234
1,1,187540.94054367905,-0.5605,1.8158723,-0.01635220731711387
1,1,187545.94054446137,-0.5605,1.807549,-0.017130880772355524
1,1,187550.94054524368,-0.5605,1.8005047,-0.017909558621038987
1,1,187555.940546026,-0.5605,1.794663,-0.018688233750578424
1,1,187560.9405468083,-0.5605,1.7899477,-0.019466908273451853
1,1,187565.94054759084,-0.5605,1.7863969,-0.02024558200115627
1,1,187570.94054837315,-0.5605,1.7832851,-0.021024252796911527
1,1,187575.94054915546,-0.5605,1.7810707,-0.02180292614361312
1,1,187580.94054993778,-0.5605,1.7790662,-0.022581600561936692
1,1,187585.9405507201,-0.5605,1.7780545,-0.023360273709247505
1,1,187590.9405515024,-0.5605,1.7768708,-0.02413894643902447
1,1,187595.9405522847,-0.5605,1.7762218,-0.024917620674772392
1,1,187600.94055306702,-0.5605,1.7757255,-0.02569629512493809
1,1,187605.94055384933,-0.5605,1.7752863,-0.026474970667292673
1,1,187610.94055463164,-0.5605,1.7750764,-0.02725364209040337
1,1,187615.94055541395,-0.5605,1.7748282,-0.0280323137772878
1,1,187620.94055619626,-0.5605,1.7748663,-0.028810990805725255
1,1,187625.94055697857,-0.5605,1.7748473,-0.0295896686849561
1,1,187630.94055776088,-0.5605,1.7748091,-0.030368348306616146
1,1,187635.9405585432,-0.5605,1.774771,-0.03114702416231566
1,1,187640.9405593255,-0.5605,1.7749237,-0.03192570221364167
1,1,187645.94056010782,-0.5605,1.7749237,-0.03270438239711854
1,1,187650.94056089013,-0.5605,1.7748473,-0.03348306249329447
1,1,187655.94056167244,-0.5605,1.7748663,-0.0342617379857997
1,1,187660.94056245475,-0.5605,1.7749428,-0.03504041327506965
1,1,187665.94056323706,-0.5605,1.7750955,-0.03581908973891535
1,1,187670.94056401937,-0.5605,1.7751336,-0.036597766362872375
1,1,187675.94056480168,-0.5605,1.7750573,-0.03737644216403033
1,1,187680.940565584,-0.5605,1.7751145,-0.03815512280892662
1,1,187685.9405663663,-0.5605,1.7753627,-0.03893380241141053
1,1,187690.94056714862,-0.5605,1.7753054,-0.039712484782414285
1,1,187695.94056793093,-0.5605,1.7753627,-0.04049116666293474
1,1,187700.94056871324,-0.5605,1.7752863,-0.04126984903505443
1,1,187705.94056949555,-0.5605,1.7751719,-0.042048530635635045
1,1,187710.94057027786,-0.5605,1.7755154,-0.042827211935361216
1,1,187715.94057106017,-0.5605,1.7753627,-0.04360589353757764
1,1,187720.94057184248,-0.5605,1.7753627,-0.044384578381925804
1,1,187725.9405726248,-0.5605,1.7752291,-0.04516326140390169
1,1,187730.9405734071,-0.5605,1.775439,-0.04594194257617326
1,1,187735.94057418942,-0.5605,1.7753627,-0.04672062141863503
1,1,187740.94057497173,-0.5605,1.7753246,-0.04749930227615765
1,1,187745.94057575404,-0.5605,1.7753246,-0.04827798467347355
1,1,187750.94057653635,-0.5605,1.7753437,-0.04905666720678076
1,1,187755.94057731866,-0.5605,1.7753246,-0.04983534629769787
1,1,187760.94057810097,-0.5605,1.7753437,-0.050614025278270226
1,1,187765.94057888328,-0.5605,1.7753818,-0.05139270395941865
1,1,187770.9405796656,-0.5605,1.7751719,-0.05217138780390221
1,1,187775.9405804479,-0.5605,1.7752291,-0.05295007012002665
1,1,187780.9405812302,-0.5605,1.7752672,-0.05372875546762014
1,1,187785.94058201252,-0.5605,1.7752672,-0.05450744264621865
1,1,187790.94058279484,-0.5605,1.7752291,-0.05528613173532153
1,1,187795.94058357715,-0.5605,1.7750955,-0.05606482061135767
1,1,187800.94058435946,-0.5605,1.775019,-0.056843508916974046
1,1,187805.94058514177,-0.5605,1.7750382,-0.05762219811985888
1,1,187810.94058592408,-0.5605,1.7750382,-0.05840088348851268
1,1,187815.9405867064,-0.5605,1.7749428,-0.059179570089641524
1,1,187820.9405874887,-0.5605,1.7748854,-0.059958257131612944
1,1,187825.940588271,-0.5605,1.7748282,-0.0607369459008773
1,1,187830.94058905332,-0.5605,1.7747136,-0.06151563027413684
1,1,187835.94058983563,-0.5605,1.7745991,-0.06229431434673731
1,1,187840.94059061795,-0.5605,1.7746181,-0.06307299725659354
1,1,187845.94059140026,-0.5605,1.7744845,-0.0638516800115638
1,1,187850.94059218257,-0.5605,1.7745228,-0.06463036683591535
1,1,187855.94059296488,-0.5605,1.7743318,-0.06540905393415686
1,1,187860.9405937472,-0.5605,1.7743891,-0.0661877393713262
1,1,187865.94059452927,-0.5605,1.7743891,-0.06696642424823175
1,1,187870.94059531158,-0.5605,1.7742746,-0.06774510941909416
1,1,187875.9405960939,-0.5605,1.7742937,-0.06852378851221995
1,1,187880.9405968762,-0.5605,1.7741791,-0.06930247269926797
1,1,187885.9405976585,-0.5605,1.774141,-0.07008115599919355
1,1,187890.94059844082,-0.5605,1.7738546,-0.0708598431808915
1,1,187895.94059922313,-0.5605,1.7738928,-0.07163853010382583
1,1,187900.94060000544,-0.5605,1.7737591,-0.0724172148780988
