cycle_number,half_cycle,time_s,current_mA,voltage_V,capacity_mAh
0,0,600.0005848427099,0.0,2.527683973312378,0.0
0,0,601.0005848174478,0.0,2.527569532394409,0.0
0,0,602.0005847921857,0.0,2.527378559112549,0.0
0,0,603.0005847669236,0.0,2.527569532394409,0.0
0,0,604.0005847416614,0.0,2.527397632598877,0.0
0,0,605.0005847163993,0.0,2.5273404121398926,0.0
0,0,606.0005846911372,0.0,2.5274360179901123,0.0
0,0,607.0005846658751,0.0,2.5273404121398926,0.0
0,0,608.0005846406129,0.0,2.527378559112549,0.0
0,0,609.0005846153508,0.0,2.5273022651672363,0.0
1,1,610.0003845900937,-0.05869999900460243,2.5270543098449707,0.0
1,1,610.0007845900836,-0.05869999900460243,2.523242712020874,-6.537142313188977e-09
1,1,615.000784463773,-0.05869999900460243,2.1896350383758545,-8.19666954320338e-05
1,1,620.0007843374624,-0.05869999900460243,2.0922014713287354,-0.00016393134501990346
1,1,625.0007842111518,-0.05869999900460243,2.030019760131836,-0.00024589854236795674
1,1,630.0007840848411,-0.05869999900460243,1.9820187091827393,-0.00032786468990726606
1,1,635.0007839585305,-0.05869999900460243,1.9422818422317505,-0.0004098325356019454
1,1,640.0007838322199,-0.05869999900460243,1.9077937602996826,-0.0004917987917607857
1,1,645.0007837059093,-0.05869999900460243,1.877084493637085,-0.0005737641084661915
1,1,650.0007835795986,-0.05869999900460243,1.848875641822815,-0.0006557309814710171
1,1,655.000783453288,-0.05869999900460243,1.823033332824707,-0.0007376990432644057
1,1,660.0007833269774,-0.05869999900460243,1.7989087104797363,-0.0008196654317287936
1,1,665.0007832006668,-0.05869999900460243,1.7763874530792236,-0.0009016337029242682
1,1,670.0007830743561,-0.05869999900460243,1.755259394645691,-0.0009835988434942233
1,1,675.0007829480455,-0.05869999900460243,1.735276460647583,-0.0010655626533925533
1,1,680.0007828217349,-0.05869999900460243,1.7163432836532593,-0.0011475276365408467
1,1,685.0007826954243,-0.05869999900460243,1.6981925964355469,-0.0012294922946316914
1,1,690.0007825691137,-0.05869999900460243,1.6809771060943604,-0.001311454665672448
1,1,695.000782442803,-0.05869999900460243,1.6644105911254883,-0.001393417297748228
1,1,700.0007823164924,-0.05869999900460243,1.6486456394195557,-0.001475376544867539
1,1,705.0007821901818,-0.05869999900460243,1.6335296630859375,-0.0015573383323144584
1,1,710.0007820638712,-0.05869999900460243,1.6188526153564453,-0.0016393008809039993
1,1,715.0007819375605,-0.05869999900460243,1.6047672033309937,-0.0017212619520765215
1,1,720.0007818112499,-0.05869999900460243,1.5912162065505981,-0.0018032192103132195
1,1,725.0007816849393,-0.05869999900460243,1.5780469179153442,-0.0018851751906379234
1,1,730.0007815586287,-0.05869999900460243,1.5652976036071777,-0.0019671362703446715
1,1,735.000781432318,-0.05869999900460243,1.552949070930481,-0.0020490963422858883
1,1,740.0007813060074,-0.05869999900460243,1.540714979171753,-0.00213105754467369
1,1,745.0007811796968,-0.05869999900460243,1.529091715812683,-0.002213018818896264
1,1,750.0007810533862,-0.05869999900460243,1.5176974534988403,-0.0022949780268062734
1,1,755.0007809270755,-0.05869999900460243,1.5065703392028809,-0.002376938505181215
1,1,760.0007808007649,-0.05869999900460243,1.4956914186477661,-0.0024589000913780184
1,1,765.0007806744543,-0.05869999900460243,1.485194206237793,-0.0025408582664142466
1,1,770.0007805481437,-0.05869999900460243,1.474658727645874,-0.0026228197744122394
1,1,775.000780421833,-0.05869999900460243,1.4645050764083862,-0.0027047838453758094
1,1,780.0007802955224,-0.05869999900460243,1.454714059829712,-0.002786745322268249
1,1,785.0007801692118,-0.05869999900460243,1.44490385055542,-0.002868706294418416
1,1,790.0007800429012,-0.05869999900460243,1.435246467590332,-0.0029506697096445904
1,1,795.0007799165905,-0.05869999900460243,1.4260088205337524,-0.0030326326066677767
1,1,800.0007797902799,-0.05869999900460243,1.4167903661727905,-0.0031145949140371134
1,1,805.0007796639693,-0.05869999900460243,1.407839059829712,-0.0031965564163921193
1,1,810.0007795376587,-0.05869999900460243,1.3989641666412354,-0.0032785198598967655
1,1,815.000779411348,-0.05869999900460243,1.3901846408843994,-0.003360482053749884
1,1,820.0007792850374,-0.05869999900460243,1.3817105293273926,-0.0034424483930439584
1,1,825.0007791587268,-0.05869999900460243,1.3733700513839722,-0.0035244110184057304
1,1,830.0007790324162,-0.05869999900460243,1.3649722337722778,-0.003606374079203647
1,1,835.0007789061056,-0.05869999900460243,1.3568607568740845,-0.003688337662068092
1,1,840.0007787797949,-0.05869999900460243,1.3490736484527588,-0.003770303588890574
1,1,845.0007786534843,-0.05869999900460243,1.34111487865448,-0.0038522646632364226
1,1,850.0007785271737,-0.05869999900460243,1.3334804773330688,-0.003934230221899847
1,1,855.000778400863,-0.05869999900460243,1.3256553411483765,-0.004016194539021908
1,1,860.0007782745524,-0.05869999900460243,1.3182690143585205,-0.004098162039132789
1,1,865.0007781482418,-0.05869999900460243,1.310882806777954,-0.004180127195244655
1,1,870.0007780219312,-0.05869999900460243,1.303553819656372,-0.004262088322685204
1,1,875.0007778956206,-0.05869999900460243,1.296282172203064,-0.0043440496259041965
1,1,880.0007777693099,-0.05869999900460243,1.2892967462539673,-0.004426010768906525
1,1,885.0007776429993,-0.05869999900460243,1.2820631265640259,-0.004507972786222275
1,1,890.0007775166887,-0.05869999900460243,1.2751922607421875,-0.00458993728799642
1,1,895.0007773903781,-0.05869999900460243,1.2684739828109741,-0.004671900318721723
1,1,900.0007772640674,-0.05869999900460243,1.2616794109344482,-0.004753867945119739
1,1,905.0007771377568,-0.05869999900460243,1.254827618598938,-0.004835833849327432
1,1,910.0007770114462,-0.05869999900460243,1.2484338283538818,-0.004917799149802783
1,1,915.0007768851356,-0.05869999900460243,1.242078185081482,-0.004999761009397606
1,1,920.0007767588249,-0.05869999900460243,1.2355890274047852,-0.005081722825500493
1,1,925.0007766325143,-0.05869999900460243,1.2292335033416748,-0.00516368480110334
1,1,930.0007765062037,-0.05869999900460243,1.2229541540145874,-0.0052456455433602545
1,1,935.0007763798931,-0.05869999900460243,1.2168467044830322,-0.005327610480926103
1,1,940.0007762535824,-0.05869999900460243,1.2108919620513916,-0.005409579227856878
1,1,945.0007761272718,-0.05869999900460243,1.2049943208694458,-0.005491547636642638
1,1,950.0007760009612,-0.05869999900460243,1.1989823579788208,-0.005573515175674525
1,1,955.0007758746506,-0.05869999900460243,1.1931229829788208,-0.005655479724798766
1,1,960.00077574834,-0.05869999900460243,1.187530755996704,-0.0057374473865172936
1,1,965.0007756220293,-0.05869999900460243,1.181938648223877,-0.005819413886762121
1,1,970.0007754957187,-0.05869999900460243,1.176384687423706,-0.005901376584275109
1,1,975.0007753694081,-0.05869999900460243,1.1709260940551758,-0.005983339370541482
1,1,980.0007752430975,-0.05869999900460243,1.1654865741729736,-0.006065301606483137
1,1,985.0007751167868,-0.05869999900460243,1.1602952480316162,-0.006147261871962498
1,1,990.0007749904762,-0.05869999900460243,1.1549512147903442,-0.006229225794692421
1,1,995.0007748641656,-0.05869999900460243,1.1498552560806274,-0.006311187094020555
1,1,1000.000774737855,-0.05869999900460243,1.1447784900665283,-0.00639314693179975
1,1,1005.0007746115443,-0.05869999900460243,1.1397016048431396,-0.006475105762589516
1,1,1010.0007744852337,-0.05869999900460243,1.1348919868469238,-0.006557065589798822
1,1,1015.0007743589231,-0.05869999900460243,1.1299105882644653,-0.006639029539806148
1,1,1020.0007742326125,-0.05869999900460243,1.1250817775726318,-0.006720996015260411
1,1,1025.0007741063018,-0.05869999900460243,1.1203676462173462,-0.006802959020530392
1,1,1030.0007739799912,-0.05869999900460243,1.1156915426254272,-0.006884924671156747
1,1,1035.0007738536806,-0.05869999900460243,1.1110918521881104,-0.006966891375511472
1,1,1040.00077372737,-0.05869999900460243,1.1065493822097778,-0.007048853692072962
1,1,1045.0007736010593,-0.05869999900460243,1.1021214723587036,-0.007130819283608141
1,1,1050.0007734747487,-0.05869999900460243,1.097559928894043,-0.00721278504739143
1,1,1055.000773348438,-0.05869999900460243,1.0933419466018677,-0.0072947517474500675
1,1,1060.0007732221275,-0.05869999900460243,1.0890858173370361,-0.0073767155103385456
1,1,1065.0007730958168,-0.05869999900460243,1.0848106145858765,-0.007458682235890586
1,1,1070.0007729695062,-0.05869999900460243,1.0806879997253418,-0.0075406425398753755
1,1,1075.0007728431956,-0.05869999900460243,1.0764127969741821,-0.007622607680415942
1,1,1080.000772716885,-0.05869999900460243,1.0723475217819214,-0.007704575342193453
1,1,1085.0007725905743,-0.05869999900460243,1.0684349536895752,-0.007786540732471065
1,1,1090.0007724642637,-0.05869999900460243,1.064445972442627,-0.007868504602175
1,1,1095.000772337953,-0.05869999900460243,1.0606478452682495,-0.007950466023869812
1,1,1100.0007722116425,-0.05869999900460243,1.056678056716919,-0.008032425912617394
1,1,1105.0007720853318,-0.05869999900460243,1.052803635597229,-0.00811438756065795
1,1,1110.0007719590212,-0.05869999900460243,1.0491772890090942,-0.008196353381764972
1,1,1115.0007718327106,-0.05869999900460243,1.0454363822937012,-0.00827831864505675
