cycle_number,half_cycle,time_s,current_mA,voltage_V,capacity_mAh
0,0,417009.8680319679,0.0,2.973435,0.0
0,0,417010.86803122284,0.0,2.9550445,0.0
0,0,417011.8680304778,0.0,2.9452615,0.0
0,0,417012.8680297327,0.0,2.937294,0.0
0,0,417013.86802898766,0.0,2.9304726,0.0
0,0,417014.8680282426,0.0,2.9246068,0.0
0,0,417015.86802749755,0.0,2.9189894,0.0
0,0,417016.8680267525,0.0,2.9140406,0.0
0,0,417017.86802600743,0.0,2.9092448,0.0
0,0,417018.8680252624,0.0,2.9047163,0.0
1,1,417019.81982456753,-0.1557,2.9006083,0.0
1,1,417019.8202245678,-0.1557,2.892398,-1.7271088229285345e-08
1,1,417024.8204208426,-0.1557,2.8449876,-0.00021657818819996382
1,1,417029.820617117,-0.1557,2.8162696,-0.0004331424412760469
1,1,417034.82081339136,-0.1557,2.78866,-0.0006497088207337591
1,1,417039.8210096657,-0.1557,2.7600758,-0.0008662748708923657
1,1,417044.8212059401,-0.1557,2.7311096,-0.0010828404490691092
1,1,417049.82140221447,-0.1557,2.7037673,-0.0012994070049342182
1,1,417054.82159848884,-0.1557,2.6784503,-0.0015159736135212912
1,1,417059.8217947632,-0.1557,2.654796,-0.0017325412134197023
1,1,417064.8219910376,-0.1557,2.6327846,-0.001949110897400313
1,1,417069.82218731195,-0.1557,2.6122634,-0.0021656797020145587
1,1,417074.8223835863,-0.1557,2.5930035,-0.002382247602022356
1,1,417079.8225798607,-0.1557,2.5749857,-0.0025988162411774195
1,1,417084.82277613506,-0.1557,2.5579422,-0.002815388350791401
1,1,417089.8229724094,-0.1557,2.541854,-0.0030319620020166035
1,1,417094.8231686838,-0.1557,2.5265684,-0.003248534598184956
1,1,417099.82336495817,-0.1557,2.5121808,-0.0034651061669952335
1,1,417104.82356123254,-0.1557,2.4982517,-0.003681678198018835
1,1,417109.8237575069,-0.1557,2.484915,-0.0038982498110383744
1,1,417114.8239537813,-0.1557,2.472285,-0.0041148192644864315
1,1,417119.82415005565,-0.1557,2.4601903,-0.0043313890493694275
1,1,417124.82434633,-0.1557,2.448325,-0.004547958016258975
1,1,417129.8245426044,-0.1557,2.4371855,-0.004764530761901703
1,1,417134.82473887876,-0.1557,2.4265618,-0.004981102004712654
1,1,417139.8249351531,-0.1557,2.4161103,-0.005197673347918524
1,1,417144.8251314275,-0.1557,2.406232,-0.005414244547888637
1,1,417149.82532770187,-0.1557,2.3967166,-0.005630814477927983
1,1,417154.82552397624,-0.1557,2.387679,-0.005847386253620188
1,1,417159.8257202506,-0.1557,2.378928,-0.006063958581381374
1,1,417164.825916525,-0.1557,2.3704445,-0.0062805309957199625
1,1,417169.82611279935,-0.1557,2.3624768,-0.006497101470086309
1,1,417174.8263090737,-0.1557,2.3547575,-0.006713672717073725
1,1,417179.8265053481,-0.1557,2.3472867,-0.0069302454900418715
1,1,417184.82670162246,-0.1557,2.340198,-0.00714681991301063
1,1,417189.8268978968,-0.1557,2.3332238,-0.007363393352421622
1,1,417194.8270941712,-0.1557,2.3265936,-0.007579966584429973
1,1,417199.82729044557,-0.1557,2.3202312,-0.0077965445665112805
1,1,417204.82748671994,-0.1557,2.3140213,-0.008013123121718566
1,1,417209.8276829943,-0.1557,2.308079,-0.008229703838701051
1,1,417214.8278792687,-0.1557,2.3023086,-0.008446284714744325
1,1,417219.82807554305,-0.1557,2.2969396,-0.008662863806154168
1,1,417224.8282718174,-0.1557,2.291628,-0.00887943925627818
1,1,417229.8284680918,-0.1557,2.2867172,-0.00909601432247543
1,1,417234.82866436616,-0.1557,2.2818832,-0.009312587632548481
1,1,417239.8288606405,-0.1557,2.2774503,-0.009529160382719507
1,1,417244.8290569149,-0.1557,2.2732658,-0.009745731727357543
1,1,417249.82925318927,-0.1557,2.2692535,-0.009962303133882584
1,1,417254.82944946364,-0.1557,2.2653747,-0.010178878122885196
1,1,417259.829645738,-0.1557,2.2619545,-0.010395453356343013
1,1,417264.8298420124,-0.1557,2.2585344,-0.010612031208630239
1,1,417269.83003828675,-0.1557,2.25542,-0.010828608978441194
1,1,417274.8302345611,-0.1557,2.2526112,-0.011045185111808282
1,1,417279.8304308355,-0.1557,2.2498407,-0.01126176108531654
1,1,417284.83062710986,-0.1557,2.2472038,-0.011478335296411483
1,1,417289.8308233842,-0.1557,2.2447963,-0.011694909746914277
1,1,417294.8310196586,-0.1557,2.2425034,-0.011911483025396038
1,1,417299.83121593297,-0.1557,2.240459,-0.012128057782779967
1,1,417304.83141220734,-0.1557,2.238491,-0.012344635084128216
1,1,417309.8316084817,-0.1557,2.2363892,-0.012561212377328013
1,1,417314.8318047561,-0.1557,2.234727,-0.012777789757316313
1,1,417319.83200103045,-0.1557,2.233141,-0.01299436593382309
1,1,417324.8321973048,-0.1557,2.2315361,-0.013210939987225667
1,1,417329.8323935792,-0.1557,2.2300458,-0.013427512830938732
1,1,417334.83258985355,-0.1557,2.2286317,-0.013644083551120428
1,1,417339.8327861279,-0.1557,2.2272942,-0.013860654412755536
1,1,417344.8329824023,-0.1557,2.225957,-0.01407722579314146
