cycle_number,half_cycle,time_s,current_mA,voltage_V,capacity_mAh
0,0,0.0,0.0,3.5286448,0.0
0,0,0.9999999747378752,0.0,3.5286832,0.0
0,0,1.9999999494757503,0.0,3.5283582,0.0
0,0,2.9999999242136255,0.0,3.5285876,0.0
0,0,3.9999998989515007,0.0,3.528492,0.0
0,0,4.999999873689376,0.0,3.528473,0.0
0,0,5.999999848427251,0.0,3.5285304,0.0
0,0,6.999999823165126,0.0,3.528511,0.0
0,0,7.999999797903001,0.0,3.5284348,0.0
0,0,8.999999772640876,0.0,3.5284538,0.0
1,1,9.999799747383804,-0.1557,3.5279953,0.0
1,1,10.0001997473737,-0.1557,3.5197625,-1.7277806169456907e-08
1,1,15.000199621063075,-0.1557,2.9588206,-0.00021658410605457094
1,1,20.00019949475245,-0.1557,2.8845134,-0.00043316301301287276
1,1,25.000199368441827,-0.1557,2.845936,-0.000649735015058683
1,1,30.000199242131202,-0.1557,2.8208103,-0.0008663080868315365
1,1,35.00019911582058,-0.1557,2.8018942,-0.001082892332577043
1,1,40.000198989509954,-0.1557,2.7865322,-0.0012994761100403136
1,1,45.00019886319933,-0.1557,2.7731574,-0.0015160536650386121
1,1,50.000198736888706,-0.1557,2.7612917,-0.0017326310290669401
1,1,55.00019861057808,-0.1557,2.7504199,-0.0019492088898900482
1,1,60.00019848426746,-0.1557,2.7405033,-0.002165787610247731
1,1,65.00019835795683,-0.1557,2.730969,-0.0023823643620941373
1,1,70.00019823164621,-0.1557,2.7217975,-0.002598937787476513
1,1,75.00019810533558,-0.1557,2.712989,-0.0028155121456608177
1,1,80.00019797902496,-0.1557,2.7042954,-0.0030320850254711177
1,1,85.00019785271434,-0.1557,2.6958883,-0.003248656515493989
1,1,90.00019772640371,-0.1557,2.687653,-0.0034652277041963405
1,1,95.00019760009309,-0.1557,2.6793416,-0.0036818003170390923
1,1,100.00019747378246,-0.1557,2.6711638,-0.0038983731928658154
1,1,105.00019734747184,-0.1557,2.6629858,-0.0041149497884122865
1,1,110.00019722116122,-0.1557,2.654789,-0.00433152330285228
1,1,115.00019709485059,-0.1557,2.6465156,-0.00454810298900803
1,1,120.00019696853997,-0.1557,2.638376,-0.004764677230456637
1,1,125.00019684222934,-0.1557,2.630007,-0.004981250363027884
1,1,130.00019671591872,-0.1557,2.6214662,-0.0051978242857447935
1,1,135.0001965896081,-0.1557,2.6126962,-0.005414407432388101
1,1,140.00019646329747,-0.1557,2.6040978,-0.005630986592741477
1,1,145.00019633698685,-0.1557,2.5954423,-0.00584756895788014
1,1,150.00019621067622,-0.1557,2.5865386,-0.006064149108658235
1,1,155.0001960843656,-0.1557,2.5775964,-0.006280730016597444
1,1,160.00019595805497,-0.1557,2.5685015,-0.006497310552198854
1,1,165.00019583174435,-0.1557,2.5592537,-0.006713897669259046
1,1,170.00019570543373,-0.1557,2.550044,-0.006930487065351673
1,1,175.0001955791231,-0.1557,2.5408726,-0.007147068981457917
1,1,180.00019545281248,-0.1557,2.5311854,-0.007363648813014231
1,1,185.00019532650185,-0.1557,2.5217655,-0.007580227706087962
1,1,190.00019520019123,-0.1557,2.512212,-0.007796803689568408
1,1,195.0001950738806,-0.1557,2.5026968,-0.008013378409124913
1,1,200.00019494756998,-0.1557,2.492952,-0.008229955157513421
1,1,205.00019482125936,-0.1557,2.4831502,-0.008446534571122793
1,1,210.00019469494873,-0.1557,2.4735966,-0.008663111497657168
1,1,215.0001945686381,-0.1557,2.4639666,-0.008879695596254535
1,1,220.00019444232748,-0.1557,2.4541838,-0.0090962853728152
1,1,225.00019431601686,-0.1557,2.4444392,-0.009312874117953084
1,1,230.00019418970624,-0.1557,2.4348667,-0.009529462941161462
1,1,235.0001940633956,-0.1557,2.425313,-0.009746043704586727
1,1,240.000193937085,-0.1557,2.415664,-0.009962627267904582
1,1,245.00019381077436,-0.1557,2.4061487,-0.01017920618776315
1,1,250.00019368446374,-0.1557,2.3966715,-0.01039578103403085
1,1,255.00019355815311,-0.1557,2.38729,-0.010612356473218239
1,1,260.0001934318425,-0.1557,2.3779848,-0.010828932066588769
1,1,265.00019330553187,-0.1557,2.3686414,-0.01104550870742318
1,1,270.00019317922124,-0.1557,2.359604,-0.011262092727892104
1,1,275.0001930529106,-0.1557,2.350719,-0.01147867584095399
1,1,280.0001929266,-0.1557,2.3417578,-0.011695252130609422
1,1,285.00019280028937,-0.1557,2.333026,-0.011911826919944753
1,1,290.00019267397875,-0.1557,2.324485,-0.012128402265119059
1,1,295.0001925476681,-0.1557,2.3159823,-0.0123449741416557
1,1,300.0001924213575,-0.1557,2.3075752,-0.012561553601807192
1,1,305.0001922950469,-0.1557,2.29934,-0.01277812743706008
1,1,310.00019216873625,-0.1557,2.291105,-0.012994702550212544
1,1,315.0001920424256,-0.1557,2.283233,-0.013211277797160052
1,1,320.000191916115,-0.1557,2.2751315,-0.013427854221965706
1,1,325.0001917898044,-0.1557,2.2674122,-0.013644429413720967
1,1,330.00019166349375,-0.1557,2.2599032,-0.013861008007792964
1,1,335.0001915371831,-0.1557,2.2522602,-0.01407758757473694
1,1,340.0001914108725,-0.1557,2.2449806,-0.014294174817024833
1,1,345.0001912845619,-0.1557,2.237586,-0.014510758066863649
1,1,350.00019115825125,-0.1557,2.2305164,-0.014727330990106695
1,1,355.00019103194063,-0.1557,2.2234278,-0.014943905686096184
1,1,360.00019090563,-0.1557,2.2163582,-0.015160480144037968
1,1,365.0001907793194,-0.1557,2.2095177,-0.015377055372572607
1,1,370.00019065300876,-0.1557,2.2027538,-0.015593631028542087
1,1,375.00019052669813,-0.1557,2.1958754,-0.015810207999263373
1,1,380.0001904003875,-0.1557,2.1894553,-0.016026786555370525
1,1,385.0001902740769,-0.1557,2.1829972,-0.016243364230183265
1,1,390.00019014776626,-0.1557,2.176577,-0.01645994442902754
1,1,395.00019002145564,-0.1557,2.1701953,-0.016676525956542957
1,1,400.000189895145,-0.1557,2.1639664,-0.01689310514550739
1,1,405.0001897688344,-0.1557,2.1577759,-0.017109681440092624
1,1,410.00018964252376,-0.1557,2.1516232,-0.01732625494571941
1,1,415.00018951621314,-0.1557,2.1455855,-0.017542828819183013
1,1,420.0001893899025,-0.1557,2.139586,-0.017759402395916484
1,1,425.0001892635919,-0.1557,2.1333952,-0.017975976287374067
1,1,430.00018913728127,-0.1557,2.1275485,-0.018192552898541922
1,1,435.00018901097064,-0.1557,2.1216826,-0.018409128414165643
1,1,440.00018888466,-0.1557,2.1157403,-0.01862570117895719
1,1,445.0001887583494,-0.1557,2.1100655,-0.01884227814470728
1,1,450.00018863203877,-0.1557,2.1040084,-0.01905886058770451
1,1,455.00018850572815,-0.1557,2.098372,-0.019275444635397855
1,1,460.0001883794175,-0.1557,2.0924678,-0.019492022219351594
1,1,465.0001882531069,-0.1557,2.0868886,-0.019708597173100542
1,1,470.0001881267963,-0.1557,2.0811183,-0.019925174434153568
1,1,475.00018800048565,-0.1557,2.0755198,-0.020141752521192033
1,1,480.000187874175,-0.1557,2.070017,-0.020358329723925227
1,1,485.0001877478644,-0.1557,2.0645525,-0.02057490555170758
1,1,490.0001876215538,-0.1557,2.0590115,-0.020791484604573085
1,1,495.00018749524315,-0.1557,2.0536804,-0.02100805965089053
1,1,500.00018736893253,-0.1557,2.048254,-0.021224633518267012
1,1,505.0001872426219,-0.1557,2.043076,-0.02144120780006962
1,1,510.0001871163113,-0.1557,2.0376496,-0.02165779226043324
1,1,515.0001869900007,-0.1557,2.0324335,-0.021874375961183676
1,1,520.00018686369,-0.1557,2.0272937,-0.0220909591814768
