cycle_number,half_cycle,time_s,current_mA,voltage_V,capacity_mAh
0,0,241523.8185899267,0.0,2.9731944,0.0
0,0,241524.81859008316,0.0,2.9529998,0.0
0,0,241525.81859023962,0.0,2.9427967,0.0
0,0,241526.81859039608,0.0,2.934428,0.0
0,0,241527.81859055255,0.0,2.9273775,0.0
0,0,241528.818590709,0.0,2.9211292,0.0
0,0,241529.81859086547,0.0,2.9153209,0.0
0,0,241530.81859102193,0.0,2.910162,0.0
0,0,241531.8185911784,0.0,2.9051368,0.0
0,0,241532.81859133486,0.0,2.9005892,0.0
1,1,241533.77039148333,-0.7785,2.8962138,0.0
1,1,241533.77079148358,-0.7785,2.8530028,-8.624734481175741e-08
1,1,241538.7707922659,-0.7785,2.6824439,-0.0010816292128066221
1,1,241543.7707930482,-0.7785,2.575922,-0.002163173600216706
1,1,241548.7707938305,-0.7785,2.4885645,-0.003244713851448562
1,1,241553.77079461282,-0.7785,2.4148684,-0.004326253411445352
1,1,241558.77079539513,-0.7785,2.3500955,-0.005407797877030239
1,1,241563.77079617744,-0.7785,2.2926595,-0.006489331328382093
1,1,241568.77079695975,-0.7785,2.2428093,-0.007570869949337507
1,1,241573.77079774207,-0.7785,2.2016525,-0.00865240834258
1,1,241578.77079852438,-0.7785,2.171177,-0.009733950161125923
1,1,241583.7707993067,-0.7785,2.149987,-0.010815488573494883
1,1,241588.770800089,-0.7785,2.1336315,-0.011897030746956664
1,1,241593.7708008713,-0.7785,2.1197789,-0.012978574495282436
1,1,241598.77080165362,-0.7785,2.1061172,-0.014060117213633323
1,1,241603.77080243593,-0.7785,2.0920928,-0.015141661742183895
1,1,241608.77080321824,-0.7785,2.076444,-0.01622320348118411
1,1,241613.77080400055,-0.7785,2.05877,-0.017304744030939206
1,1,241618.77080478286,-0.7785,2.0383062,-0.018386285399181974
1,1,241623.77080556517,-0.7785,2.015263,-0.019467829823460844
1,1,241628.7708063475,-0.7785,1.9893348,-0.02054937626190649
1,1,241633.7708071298,-0.7785,1.9611518,-0.02163092248634166
1,1,241638.7708079121,-0.7785,1.9321665,-0.022712465308533776
1,1,241643.77080869442,-0.7785,1.9023976,-0.023794008811334772
1,1,241648.77080947673,-0.7785,1.8732402,-0.024875556429588136
1,1,241653.77081025904,-0.7785,1.8446752,-0.02595710311437316
1,1,241658.77081104135,-0.7785,1.8174667,-0.027038646474394537
1,1,241663.77081182366,-0.7785,1.7919587,-0.028120190355234678
1,1,241668.7708126055,-0.7785,1.7682469,-0.02920173246140944
1,1,241673.77081338782,-0.7785,1.7465986,-0.030283272752884366
1,1,241678.77081417013,-0.7785,1.7271093,-0.03136481301238471
