cycle_number,half_cycle,time_s,current_mA,voltage_V,capacity_mAh
0,0,274915.5383006539,0.0,2.9440691,0.0
0,0,274916.53829990886,0.0,2.9049075,0.0
0,0,274917.5382991638,0.0,2.8834312,0.0
0,0,274918.53829841875,0.0,2.8656616,0.0
0,0,274919.5382976737,0.0,2.8501847,0.0
0,0,274920.53829692863,0.0,2.8360074,0.0
0,0,274921.5382961836,0.0,2.8220973,0.0
0,0,274922.5382954385,0.0,2.8087988,0.0
0,0,274923.53829469346,0.0,2.795653,0.0
0,0,274924.5382939484,0.0,2.7828896,0.0
1,1,274925.4900932275,-1.557,2.7709668,0.0
1,1,274925.4904932268,-1.557,2.697107,-1.7243611150317722e-07
1,1,274930.49068950117,-1.557,2.3582923,-0.002162883479853471
1,1,274935.49088577554,-1.557,2.2077668,-0.004325599377857314
1,1,274940.4910820499,-1.557,2.1182694,-0.006488315717538198
1,1,274945.4912783243,-1.557,2.0732532,-0.008651034910367596
1,1,274950.49147459865,-1.557,2.0398731,-0.010813764643947284
1,1,274955.491670873,-1.557,2.004334,-0.01297648593672779
1,1,274960.4918671474,-1.557,1.9603112,-0.015139200924522348
1,1,274965.49206342176,-1.557,1.9037733,-0.0173019175320069
1,1,274970.4922596966,-1.557,1.835905,-0.01946463506066137
1,1,274975.4924559714,-1.557,1.7650942,-0.021627356449895434
1,1,274980.49265224626,-1.557,1.6996907,-0.023790072268837028
1,1,274985.4928485211,-1.557,1.6440318,-0.02595279092359543
1,1,274990.49304479593,-1.557,1.6004294,-0.02811551132917404
1,1,274995.49324107077,-1.557,1.5697244,-0.030278228938142457
1,1,275000.4934373456,-1.557,1.5492225,-0.03244095197945833
1,1,275005.49363362044,-1.557,1.5356374,-0.034603673133711016
1,1,275010.4938298953,-1.557,1.5270201,-0.036766393896169126
1,1,275015.4940261701,-1.557,1.5207721,-0.03892911561635467
1,1,275020.49422244495,-1.557,1.5164157,-0.04109183704729874
1,1,275025.4944187198,-1.557,1.513263,-0.04325456122560633
