cycle_number,half_cycle,time_s,current_mA,voltage_V,capacity_mAh
0,0,286556.5100274477,0.0,2.89986,0.0
0,0,286557.51002670266,0.0,2.8219063,0.0
0,0,286558.5100259576,0.0,2.7724571,0.0
0,0,286559.51002521254,0.0,2.733307,0.0
0,0,286560.5100244675,0.0,2.7013597,0.0
0,0,286561.5100237224,0.0,2.6743042,0.0
0,0,286562.51002297737,0.0,2.6511464,0.0
0,0,286563.5100222323,0.0,2.631065,0.0
0,0,286564.51002148725,0.0,2.6133335,0.0
0,0,286565.5100207422,0.0,2.5976083,0.0
1,1,286566.46182002174,-0.7785,2.5842717,0.0
1,1,286566.462220022,-0.7785,2.553006,-8.625866307152643e-08
1,1,286571.4624162968,-0.7785,2.3693364,-0.0010816507714854345
1,1,286576.46261257166,-0.7785,2.2855518,-0.002163219713654783
1,1,286581.4628088465,-0.7785,2.2326443,-0.0032447916023333866
1,1,286586.46300512133,-0.7785,2.2019775,-0.004326365638623635
1,1,286591.46320139617,-0.7785,2.1829276,-0.005407942628377014
1,1,286596.463397671,-0.7785,2.1693807,-0.006489518801324898
1,1,286601.46359394584,-0.7785,2.1590438,-0.007571095909648472
1,1,286606.4637902207,-0.7785,2.1500444,-0.008652671728203694
1,1,286611.4639864955,-0.7785,2.1419811,-0.009734249521676038
1,1,286616.46418277035,-0.7785,2.1343384,-0.010815826792611017
1,1,286621.4643790452,-0.7785,2.1261415,-0.011897402063031992
1,1,286626.46457532,-0.7785,2.117123,-0.012978977491931784
1,1,286631.46477159485,-0.7785,2.1070726,-0.014060556287692655
1,1,286636.46496786945,-0.7785,2.094806,-0.015142137984626824
1,1,286641.46516414406,-0.7785,2.0799024,-0.016223716700527406
1,1,286646.46536041866,-0.7785,2.0615978,-0.017305293751249715
1,1,286651.46555669326,-0.7785,2.0397203,-0.018386870694064434
1,1,286656.46575296787,-0.7785,2.014174,-0.01946844528189633
1,1,286661.46594924247,-0.7785,1.9870037,-0.020550021092623477
1,1,286666.4661455171,-0.7785,1.958324,-0.021631598557813304
1,1,286671.4663417917,-0.7785,1.9292431,-0.022713176447947823
1,1,286676.4665380663,-0.7785,1.9006015,-0.023794753758940433
1,1,286681.4667343404,-0.7785,1.8730682,-0.024876332350644802
1,1,286686.46693061513,-0.7785,1.846796,-0.025957905461510025
1,1,286691.46712688985,-0.7785,1.8223772,-0.027039480386502217
1,1,286696.4673231646,-0.7785,1.8002512,-0.028121056087023685
1,1,286701.4675194393,-0.7785,1.7801315,-0.02920263412276242
1,1,286706.467715714,-0.7785,1.76219,-0.030284212351865243
1,1,286711.46791198873,-0.7785,1.7465413,-0.031365792965398896
1,1,286716.46810826345,-0.7785,1.7329179,-0.03244737370018495
1,1,286721.46830453817,-0.7785,1.7214154,-0.0335289529529843
1,1,286726.4685008129,-0.7785,1.7117664,-0.03461052922713756
1,1,286731.4686970876,-0.7785,1.7037605,-0.035692104108760746
1,1,286736.4688933623,-0.7785,1.6972259,-0.036773681596057275
1,1,286741.46908963704,-0.7785,1.6919141,-0.03785525848490661
1,1,286746.4692859117,-0.7785,1.6879207,-0.038936834771672875
1,1,286751.4694821864,-0.7785,1.6845961,-0.04001841320427258
1,1,286756.46967846114,-0.7785,1.6817683,-0.041099990408473536
1,1,286761.4698747358,-0.7785,1.6794754,-0.04218156861605246
1,1,286766.4700710105,-0.7785,1.6776412,-0.043263145347340236
1,1,286771.47026728524,-0.7785,1.6760935,-0.04434472378726469
1,1,286776.47046355996,-0.7785,1.6745076,-0.04542630286659465
1,1,286781.4706598347,-0.7785,1.6731701,-0.04650788262205984
1,1,286786.4708561094,-0.7785,1.672081,-0.04758946360403961
1,1,286791.471052384,-0.7785,1.6709919,-0.04867104233238431
1,1,286796.4712486586,-0.7785,1.6699792,-0.0497526192858484
1,1,286801.4714449332,-0.7785,1.6690812,-0.05083419759055309
1,1,286806.47164120805,-0.7785,1.668336,-0.05191577685887945
1,1,286811.47183748265,-0.7785,1.6676099,-0.05299735640984773
