cycle_number,half_cycle,time_s,current_mA,voltage_V,capacity_mAh
0,0,0.0,0.0,3.294467,0.0
0,0,0.9999999747378752,0.0,3.2945051,0.0
0,0,1.9999999494757503,0.0,3.294486,0.0
0,0,2.9999999242136255,0.0,3.294467,0.0
0,0,3.9999998989515007,0.0,3.294486,0.0
0,0,4.999999873689376,0.0,3.2945051,0.0
0,0,5.999999848427251,0.0,3.2944288,0.0
0,0,6.999999823165126,0.0,3.294448,0.0
0,0,7.999999797903001,0.0,3.2944098,0.0
0,0,8.999999772640876,0.0,3.2945435,0.0
1,1,9.999799747383804,-0.2276,3.2937603,0.0
1,1,10.0001997473737,-0.2276,3.279544,-2.523218509223726e-08
1,1,15.000199621063075,-0.2276,2.5148125,-0.00031644311780730885
1,1,20.00019949475245,-0.2276,2.4069123,-0.000632860776407851
1,1,25.000199368441827,-0.2276,2.342982,-0.0009492809285389052
1,1,30.000199242131202,-0.2276,2.2953255,-0.0012657018562389744
1,1,35.00019911582058,-0.2276,2.256532,-0.0015821252283387713
1,1,40.000198989509954,-0.2276,2.2231057,-0.001898550003759563
1,1,45.00019886319933,-0.2276,2.1935568,-0.0022149740056958463
1,1,50.000198736888706,-0.2276,2.1668348,-0.0025314000378830566
1,1,55.00019861057808,-0.2276,2.1424623,-0.0028478257592204543
1,1,60.00019848426746,-0.2276,2.1195796,-0.0031642528226979902
1,1,65.00019835795683,-0.2276,2.0982249,-0.0034806776061240166
1,1,70.00019823164621,-0.2276,2.077921,-0.0037971030057287877
1,1,75.00019810533558,-0.2276,2.058648,-0.004113529068436059
1,1,80.00019797902496,-0.2276,2.0403879,-0.004429953955959942
1,1,85.00019785271434,-0.2276,2.0230443,-0.004746377605492869
1,1,90.00019772640371,-0.2276,2.0065603,-0.005062803303346864
1,1,95.00019760009309,-0.2276,1.990955,-0.005379228013540307
1,1,100.00019747378246,-0.2276,1.9759419,-0.005695651564626229
1,1,105.00019734747184,-0.2276,1.9619219,-0.006012074944531751
1,1,110.00019722116122,-0.2276,1.9484941,-0.00632849561549723
1,1,115.00019709485059,-0.2276,1.9357157,-0.0066449174526491085
1,1,120.00019696853997,-0.2276,1.923835,-0.006961342931915487
1,1,125.00019684222934,-0.2276,1.9126228,-0.007277768158232999
1,1,130.00019671591872,-0.2276,1.9019647,-0.007594194515617356
1,1,135.0001965896081,-0.2276,1.8918794,-0.007910622867485714
1,1,140.00019646329747,-0.2276,1.8823099,-0.008227052559445301
1,1,145.00019633698685,-0.2276,1.8734663,-0.008543480052919022
1,1,150.00019621067622,-0.2276,1.8649856,-0.008859908583540882
1,1,155.0001960843656,-0.2276,1.8570397,-0.009176336744809315
1,1,160.00019595805497,-0.2276,1.8494184,-0.009492764444028337
1,1,165.00019583174435,-0.2276,1.8422365,-0.009809193884170717
1,1,170.00019570543373,-0.2276,1.8355513,-0.010125621256522005
1,1,175.0001955791231,-0.2276,1.8294009,-0.010442049779742127
