Energy Loss (eV)	Intensity
1.710625000000000284e+02	1.275223729204629308e+03
1.711250000000000284e+02	1.277308186702807234e+03
1.711875000000000284e+02	1.280468837645773647e+03
1.712500000000000284e+02	1.281709831222668527e+03
1.713125000000000284e+02	1.280002426863157098e+03
1.713750000000000284e+02	1.277235527742348040e+03
1.714375000000000284e+02	1.276056872357872635e+03
1.715000000000000284e+02	1.276320806532435427e+03
1.715625000000000284e+02	1.276929364363157219e+03
1.716250000000000284e+02	1.277578934379556813e+03
1.716875000000000284e+02	1.278413326621721353e+03
1.717500000000000284e+02	1.278791392447158614e+03
1.718125000000000284e+02	1.278215991208091737e+03
1.718750000000000284e+02	1.277050810404520007e+03
1.719375000000000284e+02	1.276138478657982205e+03
1.720000000000000284e+02	1.275998416659075701e+03
1.720625000000000284e+02	1.276397969797741553e+03
1.721250000000000284e+02	1.277142959183674748e+03
1.721875000000000284e+02	1.278033114454264933e+03
1.722500000000000284e+02	1.278544404587282543e+03
1.723125000000000284e+02	1.278149349649235774e+03
1.723750000000000284e+02	1.277567033914906233e+03
1.724375000000000284e+02	1.277887054118077003e+03
1.725000000000000284e+02	1.278889022731415253e+03
1.725625000000000284e+02	1.279382376594388916e+03
1.726250000000000284e+02	1.278904334730321807e+03
1.726875000000000284e+02	1.278088104386845316e+03
1.727500000000000284e+02	1.277530107461735724e+03
1.728125000000000284e+02	1.277324849467020158e+03
1.728750000000000284e+02	1.277468786192603147e+03
1.729375000000000284e+02	1.278059966130650082e+03
1.730000000000000284e+02	1.278751511115161520e+03
1.730625000000000284e+02	1.278822923811043438e+03
1.731250000000000284e+02	1.278204486424928291e+03
1.731875000000000284e+02	1.277802491549746264e+03
1.732500000000000284e+02	1.278026471870445903e+03
1.733125000000000284e+02	1.278327949025146609e+03
1.733750000000000284e+02	1.277999409734877190e+03
1.734375000000000284e+02	1.277215584866983590e+03
1.735000000000000284e+02	1.276368466608966173e+03
1.735625000000000284e+02	1.276047377300475091e+03
1.736250000000000284e+02	1.276473600423652897e+03
1.736875000000000284e+02	1.277299675769862915e+03
1.737500000000000284e+02	1.277566209411444333e+03
1.738125000000000284e+02	1.277006483304483936e+03
1.738750000000000284e+02	1.276279774576349837e+03
1.739375000000000284e+02	1.276249661557034642e+03
1.740000000000000284e+02	1.276637657069971738e+03
1.740625000000000284e+02	1.276527851562500928e+03
1.741250000000000284e+02	1.275515627482690661e+03
1.741875000000000284e+02	1.274328895339833707e+03
1.742500000000000284e+02	1.273407331473215663e+03
1.743125000000000284e+02	1.272847935541182096e+03
1.743750000000000284e+02	1.272917798902151389e+03
1.744375000000000284e+02	1.274050283687136698e+03
1.745000000000000284e+02	1.275578673218842596e+03
1.745625000000000284e+02	1.276408870444607828e+03
1.746250000000000284e+02	1.276143477929119399e+03
1.746875000000000284e+02	1.275564103589651268e+03
1.747500000000000284e+02	1.275370253439323506e+03
1.748125000000000284e+02	1.275580803298106275e+03
1.748750000000000284e+02	1.275465847029884571e+03
1.749375000000000284e+02	1.274723176521502410e+03
1.750000000000000284e+02	1.273588420667821993e+03
1.750625000000000284e+02	1.272676885750729980e+03
1.751250000000000284e+02	1.272379374385023084e+03
1.751875000000000284e+02	1.272695940461006785e+03
1.752500000000000284e+02	1.273121548879374359e+03
1.753125000000000284e+02	1.273166064299381560e+03
1.753750000000000284e+02	1.272763083637027648e+03
1.754375000000000284e+02	1.272116577327807363e+03
1.755000000000000284e+02	1.271353283504920910e+03
1.755625000000000284e+02	1.270696889326713972e+03
1.756250000000000284e+02	1.270326208249819047e+03
1.756875000000000284e+02	1.270380460071976358e+03
1.757500000000000284e+02	1.270615076690052092e+03
1.758125000000000284e+02	1.270938325938412390e+03
1.758750000000000284e+02	1.271024739363157096e+03
1.759375000000000284e+02	1.270484881127005337e+03
1.760000000000000284e+02	1.269130283778244575e+03
1.760625000000000284e+02	1.267979685746174709e+03
1.761250000000000284e+02	1.268127818422012979e+03
1.761875000000000284e+02	1.269294914313047684e+03
1.762500000000000284e+02	1.269886466426750303e+03
1.763125000000000284e+02	1.269112210891947143e+03
1.763750000000000284e+02	1.267700725924746166e+03
1.764375000000000284e+02	1.267142178753645567e+03
1.765000000000000284e+02	1.268018058582362755e+03
1.765625000000000284e+02	1.269944976106961803e+03
1.766250000000000284e+02	1.271558167638485202e+03
1.766875000000000284e+02	1.271887349740343780e+03
1.767500000000000284e+02	1.270738989773142521e+03
1.768125000000000284e+02	1.269209845093842432e+03
1.768750000000000284e+02	1.268079884930759363e+03
1.769375000000000284e+02	1.267436827806123574e+03
1.770000000000000284e+02	1.266926880170372897e+03
1.770625000000000284e+02	1.266526638028426532e+03
1.771250000000000284e+02	1.266302540998543464e+03
1.771875000000000284e+02	1.266229567351495461e+03
1.772500000000000284e+02	1.266240942465380158e+03
1.773125000000000284e+02	1.266184423970482385e+03
1.773750000000000284e+02	1.266119357393404925e+03
1.774375000000000284e+02	1.266189733327260456e+03
1.775000000000000284e+02	1.266390178708091298e+03
1.775625000000000284e+02	1.266672076006743282e+03
1.776250000000000284e+02	1.266947742483601814e+03
1.776875000000000284e+02	1.266895583135934430e+03
1.777500000000000284e+02	1.266172458409258070e+03
1.778125000000000284e+02	1.265539602724126553e+03
1.778750000000000284e+02	1.265844526102406462e+03
1.779375000000000284e+02	1.266716192328718535e+03
1.780000000000000284e+02	1.266778458591473736e+03
1.780625000000000284e+02	1.265901059356779569e+03
1.781250000000000284e+02	1.264869073068514354e+03
1.781875000000000284e+02	1.264172551635387435e+03
1.782500000000000284e+02	1.263704908664359664e+03
1.783125000000000284e+02	1.263512621082362784e+03
1.783750000000000284e+02	1.263556422102770739e+03
1.784375000000000284e+02	1.263412975537537477e+03
1.785000000000000284e+02	1.262925359466109057e+03
1.785625000000000284e+02	1.262169748223397619e+03
1.786250000000000284e+02	1.261520793595117993e+03
1.786875000000000284e+02	1.261114297171101725e+03
1.787500000000000284e+02	1.261170949981779586e+03
1.788125000000000284e+02	1.261492165747996751e+03
1.788750000000000284e+02	1.261793006719206460e+03
1.789375000000000284e+02	1.261685845777151371e+03
1.790000000000000284e+02	1.261186152491801295e+03
1.790625000000000284e+02	1.260920789836918175e+03
1.791250000000000284e+02	1.261453569173652568e+03
1.791875000000000284e+02	1.262368384930759021e+03
1.792500000000000284e+02	1.262205862313230000e+03
1.793125000000000284e+02	1.260656304824162817e+03
1.793750000000000284e+02	1.258884420462829212e+03
1.794375000000000284e+02	1.257993705129374348e+03
1.795000000000000284e+02	1.257624304323069737e+03
1.795625000000000284e+02	1.257525740046466126e+03
1.796250000000000284e+02	1.258063303913084383e+03
1.796875000000000284e+02	1.259191515215015670e+03
1.797500000000000284e+02	1.260026672330540578e+03
1.798125000000000284e+02	1.260140179140853888e+03
1.798750000000000284e+02	1.259843990183127971e+03
1.799375000000000284e+02	1.259648201963375641e+03
1.800000000000000284e+02	1.259592644223762136e+03
1.800625000000000284e+02	1.259439744442421215e+03
1.801250000000000284e+02	1.258997317146502610e+03
1.801875000000000284e+02	1.258647673401058000e+03
1.802500000000000284e+02	1.258604074913448585e+03
1.803125000000000284e+02	1.258522057056305584e+03
1.803750000000000284e+02	1.257972358122267906e+03
1.804375000000000284e+02	1.257138678024782621e+03
1.805000000000000284e+02	1.256349066326531783e+03
1.805625000000000284e+02	1.255876161260933941e+03
1.806250000000000284e+02	1.255916358258929677e+03
1.806875000000000284e+02	1.256231407502734328e+03
1.807500000000000284e+02	1.256339506309221406e+03
1.808125000000000284e+02	1.256413306486881766e+03
1.808750000000000284e+02	1.257221106869534651e+03
1.809375000000000284e+02	1.258508649895227109e+03
1.810000000000000284e+02	1.259228459753098832e+03
1.810625000000000284e+02	1.258741244875183384e+03
1.811250000000000284e+02	1.257734145613156898e+03
1.811875000000000284e+02	1.256950750341655748e+03
1.812500000000000284e+02	1.256632455425474973e+03
1.813125000000000284e+02	1.256657757675839321e+03
1.813750000000000284e+02	1.257339691850402005e+03
1.814375000000000284e+02	1.258876810996721360e+03
1.815000000000000284e+02	1.260449077578353808e+03
1.815625000000000284e+02	1.260776873041181943e+03
1.816250000000000284e+02	1.259358670599491006e+03
1.816875000000000284e+02	1.257201016171648462e+03
1.817500000000000284e+02	1.255808285258747446e+03
1.818125000000000284e+02	1.255885920645044962e+03
1.818750000000000284e+02	1.256564441759294141e+03
1.819375000000000284e+02	1.256694155794461494e+03
1.820000000000000284e+02	1.255998632766947139e+03
1.820625000000000284e+02	1.254956843294461805e+03
1.821250000000000284e+02	1.254051514713922643e+03
1.821875000000000284e+02	1.253654766627187655e+03
1.822500000000000284e+02	1.253733522048106352e+03
1.823125000000000284e+02	1.253695894041546353e+03
1.823750000000000284e+02	1.253362077646684838e+03
1.824375000000000284e+02	1.253285409188230005e+03
1.825000000000000284e+02	1.253934120011845152e+03
1.825625000000000284e+02	1.254726978247996612e+03
1.826250000000000284e+02	1.255101874681123718e+03
1.826875000000000284e+02	1.254966613133200781e+03
1.827500000000000284e+02	1.254638655999454386e+03
1.828125000000000284e+02	1.254328283049381298e+03
1.828750000000000284e+02	1.254237095298834902e+03
1.829375000000000284e+02	1.254077304368623572e+03
1.830000000000000284e+02	1.253732637618441458e+03
1.830625000000000284e+02	1.253515274462464731e+03
1.831250000000000284e+02	1.253671675359877327e+03
1.831875000000000284e+02	1.253498124772231449e+03
1.832500000000000284e+02	1.252928158778244324e+03
1.833125000000000284e+02	1.252639713374636813e+03
1.833750000000000284e+02	1.252893984625548001e+03
1.834375000000000284e+02	1.252794675792639737e+03
1.835000000000000284e+02	1.252316280475584335e+03
1.835625000000000284e+02	1.252353966996174677e+03
1.836250000000000284e+02	1.253134831792093109e+03
1.836875000000000284e+02	1.253726090151240442e+03
1.837500000000000284e+02	1.253667636547923848e+03
1.838125000000000284e+02	1.253456780862792584e+03
1.838750000000000284e+02	1.253290013438412188e+03
1.839375000000000284e+02	1.252712934470664550e+03
1.840000000000000284e+02	1.251781729136298509e+03
1.840625000000000284e+02	1.251301488292639533e+03
1.841250000000000284e+02	1.251726700938412250e+03
1.841875000000000284e+02	1.252292131514213906e+03
1.842500000000000284e+02	1.252340206290999731e+03
1.843125000000000284e+02	1.251741372471757813e+03
1.843750000000000284e+02	1.251067647025329052e+03
1.844375000000000284e+02	1.250598825391764876e+03
1.845000000000000284e+02	1.250589822954629653e+03
1.845625000000000284e+02	1.250702281659986511e+03
1.846250000000000284e+02	1.250509299016036039e+03
1.846875000000000284e+02	1.249747953694425405e+03
1.847500000000000284e+02	1.248866256855868187e+03
1.848125000000000284e+02	1.248576359511662758e+03
1.848750000000000284e+02	1.248968671419461771e+03
1.849375000000000284e+02	1.249324825915635301e+03
1.850000000000000284e+02	1.248784561247267902e+03
1.850625000000000284e+02	1.247456938206087216e+03
1.851250000000000284e+02	1.246264500592202239e+03
1.851875000000000284e+02	1.246189496537901960e+03
1.852500000000000284e+02	1.247196732757836799e+03
1.853125000000000284e+02	1.248513152879010022e+03
1.853750000000000284e+02	1.249441125182216865e+03
1.854375000000000284e+02	1.249744052592020125e+03
1.855000000000000284e+02	1.249180544825074094e+03
1.855625000000000284e+02	1.247911940096575336e+03
1.856250000000000284e+02	1.246704546647231382e+03
1.856875000000000284e+02	1.246298809721211228e+03
1.857500000000000284e+02	1.246239628074891698e+03
1.858125000000000284e+02	1.245940966198980504e+03
1.858750000000000284e+02	1.245524429300292468e+03
1.859375000000000284e+02	1.245805019314869924e+03
1.860000000000000284e+02	1.246618217998361388e+03
1.860625000000000284e+02	1.247033853703536352e+03
1.861250000000000284e+02	1.246304197225766529e+03
1.861875000000000284e+02	1.245085352974673242e+03
1.862500000000000284e+02	1.244374368804665892e+03
1.863125000000000284e+02	1.244314117346939838e+03
1.863750000000000284e+02	1.244200321679119043e+03
1.864375000000000284e+02	1.243848806190781033e+03
1.865000000000000284e+02	1.243663906933310045e+03
1.865625000000000284e+02	1.244163545348944353e+03
1.866250000000000284e+02	1.245172310267858393e+03
1.866875000000000284e+02	1.246069702942785625e+03
1.867500000000000284e+02	1.246008433514031822e+03
1.868125000000000284e+02	1.245220994897960281e+03
1.868750000000000284e+02	1.244565229113521355e+03
1.869375000000000284e+02	1.244614014782253435e+03
1.870000000000000284e+02	1.244708233441145694e+03
1.870625000000000284e+02	1.244264304505285509e+03
1.871250000000000284e+02	1.243646693057581388e+03
1.871875000000000284e+02	1.243521510067420877e+03
1.872500000000000284e+02	1.243557667387938636e+03
1.873125000000000284e+02	1.242949505056488078e+03
1.873750000000000284e+02	1.241917412536444317e+03
1.874375000000000284e+02	1.241252200870081197e+03
1.875000000000000284e+02	1.241047900555759270e+03
1.875625000000000284e+02	1.240682092702260888e+03
1.876250000000000284e+02	1.240090376070518687e+03
1.876875000000000284e+02	1.239581958728135078e+03
1.877500000000000284e+02	1.239360284598215458e+03
1.878125000000000284e+02	1.239832019383200986e+03
1.878750000000000284e+02	1.241353695631378741e+03
1.879375000000000284e+02	1.243139564139942877e+03
1.880000000000000284e+02	1.243518932557399239e+03
1.880625000000000284e+02	1.242040292889031662e+03
1.881250000000000284e+02	1.239862185768951804e+03
1.881875000000000284e+02	1.238431754282071324e+03
1.882500000000000284e+02	1.238078708090380132e+03
1.883125000000000284e+02	1.238388948774600067e+03
1.883750000000000284e+02	1.238920952510022744e+03
1.884375000000000284e+02	1.239296917820700855e+03
1.885000000000000284e+02	1.239017643176021465e+03
1.885625000000000284e+02	1.238147179004191912e+03
1.886250000000000284e+02	1.237459815529337902e+03
1.886875000000000284e+02	1.237549473396502435e+03
1.887500000000000284e+02	1.238351795918368680e+03
1.888125000000000284e+02	1.239545499703900532e+03
1.888750000000000284e+02	1.240337186247267709e+03
1.889375000000000284e+02	1.239658453785533084e+03
1.890000000000000284e+02	1.237412459798652890e+03
1.890625000000000284e+02	1.235111700778973500e+03
1.891250000000000284e+02	1.234282141103317826e+03
1.891875000000000284e+02	1.234805039586371322e+03
1.892500000000000284e+02	1.235810577942785358e+03
1.893125000000000284e+02	1.237048985445518611e+03
1.893750000000000284e+02	1.238361806350219695e+03
1.894375000000000284e+02	1.238729831609877237e+03
1.895000000000000284e+02	1.237610201872267908e+03
1.895625000000000284e+02	1.235940446337464664e+03
1.896250000000000284e+02	1.234809786465926891e+03
1.896875000000000284e+02	1.234458123109512826e+03
1.897500000000000284e+02	1.234495547603864225e+03
1.898125000000000284e+02	1.234635491162537619e+03
1.898750000000000284e+02	1.234371073432945650e+03
1.899375000000000284e+02	1.233857979295737096e+03
1.900000000000000284e+02	1.233594776421283996e+03
1.900625000000000284e+02	1.233873319697523129e+03
1.901250000000000284e+02	1.234122037172012824e+03
1.901875000000000284e+02	1.233911347234876985e+03
1.902500000000000284e+02	1.233297338602406398e+03
1.903125000000000284e+02	1.232609609283893406e+03
1.903750000000000284e+02	1.232125376047741611e+03
1.904375000000000284e+02	1.231833891923288320e+03
1.905000000000000284e+02	1.231512203375547642e+03
1.905625000000000284e+02	1.231015789928025924e+03
1.906250000000000284e+02	1.230415613497632421e+03
1.906875000000000284e+02	1.229704380625912563e+03
1.907500000000000284e+02	1.229304957953718258e+03
1.908125000000000284e+02	1.229823121629009620e+03
1.908750000000000284e+02	1.230943057375183344e+03
1.909375000000000284e+02	1.231398845116619214e+03
1.910000000000000284e+02	1.231068957543733177e+03
1.910625000000000284e+02	1.230755836780248956e+03
1.911250000000000284e+02	1.230604654723944350e+03
1.911875000000000284e+02	1.229964910919279191e+03
1.912500000000000284e+02	1.229217706655431130e+03
1.913125000000000284e+02	1.229158606095117648e+03
1.913750000000000284e+02	1.229605255625912150e+03
1.914375000000000284e+02	1.229596357985606119e+03
1.915000000000000284e+02	1.229041494579082837e+03
1.915625000000000284e+02	1.228795577715015952e+03
1.916250000000000284e+02	1.229079715037355527e+03
1.916875000000000284e+02	1.229183893995992321e+03
1.917500000000000284e+02	1.228549294096210815e+03
1.918125000000000284e+02	1.227374431486881576e+03
1.918750000000000284e+02	1.226698101676386159e+03
1.919375000000000284e+02	1.227312007334184727e+03
1.920000000000000284e+02	1.229184135568514193e+03
1.920625000000000284e+02	1.230129672284986555e+03
1.921250000000000284e+02	1.229215576940599021e+03
1.921875000000000284e+02	1.227183564846028730e+03
1.922500000000000284e+02	1.226237284461553600e+03
1.923125000000000284e+02	1.226370654906160098e+03
1.923750000000000284e+02	1.226570058172377230e+03
1.924375000000000284e+02	1.225690644838740354e+03
1.925000000000000284e+02	1.224426578762756435e+03
1.925625000000000284e+02	1.223852409985423719e+03
1.926250000000000284e+02	1.223989827282253373e+03
1.926875000000000284e+02	1.223916238474855163e+03
1.927500000000000284e+02	1.223288086005832156e+03
1.928125000000000284e+02	1.222693313046648655e+03
1.928750000000000284e+02	1.222514411898689332e+03
1.929375000000000284e+02	1.222632595412719866e+03
1.930000000000000284e+02	1.222516698729046311e+03
1.930625000000000284e+02	1.222069212805212373e+03
1.931250000000000284e+02	1.221745190073798767e+03
1.931875000000000284e+02	1.221896745353499909e+03
1.932500000000000284e+02	1.222098439367712444e+03
1.933125000000000284e+02	1.221828956928754906e+03
1.933750000000000284e+02	1.221245493326349560e+03
1.934375000000000284e+02	1.220823099672013086e+03
1.935000000000000284e+02	1.220862865297013059e+03
1.935625000000000284e+02	1.221471190688776915e+03
1.936250000000000284e+02	1.222427285919279711e+03
1.936875000000000284e+02	1.223220855229592871e+03
1.937500000000000284e+02	1.223351298628827635e+03
1.938125000000000284e+02	1.222874999749454446e+03
1.938750000000000284e+02	1.221752800245992148e+03
1.939375000000000284e+02	1.220054689436043418e+03
1.940000000000000284e+02	1.218256863269862606e+03
1.940625000000000284e+02	1.217373695403608963e+03
1.941250000000000284e+02	1.217531996378463418e+03
1.941875000000000284e+02	1.217997684356779700e+03
1.942500000000000284e+02	1.218180987358783796e+03
1.943125000000000284e+02	1.218354815916546158e+03
1.943750000000000284e+02	1.218819004145409508e+03
1.944375000000000284e+02	1.219306754646502668e+03
1.945000000000000284e+02	1.219492178776422179e+03
1.945625000000000284e+02	1.219382931350219678e+03
1.946250000000000284e+02	1.219079882083638267e+03
1.946875000000000284e+02	1.218183197180212574e+03
1.947500000000000284e+02	1.216464743280795574e+03
1.948125000000000284e+02	1.214369666180758941e+03
1.948750000000000284e+02	1.213074458728135141e+03
1.949375000000000284e+02	1.213198327555576952e+03
1.950000000000000284e+02	1.214384640374454420e+03
1.950625000000000284e+02	1.215671035258747452e+03
1.951250000000000284e+02	1.216599926567056627e+03
1.951875000000000284e+02	1.216881758450256257e+03
1.952500000000000284e+02	1.216444053867530329e+03
1.953125000000000284e+02	1.215777438479410876e+03
1.953750000000000284e+02	1.215600063433856803e+03
1.954375000000000284e+02	1.215620670553936861e+03
1.955000000000000284e+02	1.215081001867712530e+03
1.955625000000000284e+02	1.214271976038630783e+03
1.956250000000000284e+02	1.213879664290270739e+03
1.956875000000000284e+02	1.213739152332362437e+03
1.957500000000000284e+02	1.213216393995992348e+03
1.958125000000000284e+02	1.212630664313047873e+03
1.958750000000000284e+02	1.212517069811407737e+03
1.959375000000000284e+02	1.212819332930941528e+03
1.960000000000000284e+02	1.212959854204629664e+03
1.960625000000000284e+02	1.212670936201714085e+03
1.961250000000000284e+02	1.212099356892311789e+03
1.961875000000000284e+02	1.211784142561043609e+03
1.962500000000000284e+02	1.211889526079629377e+03
1.963125000000000284e+02	1.211776023164177559e+03
1.963750000000000284e+02	1.211154376343842159e+03
1.964375000000000284e+02	1.210710280840015912e+03
1.965000000000000284e+02	1.210778194059767884e+03
1.965625000000000284e+02	1.210542848669826071e+03
1.966250000000000284e+02	1.209817083181487760e+03
1.966875000000000284e+02	1.209580275464651095e+03
1.967500000000000284e+02	1.210233835208638311e+03
1.968125000000000284e+02	1.210729852906342330e+03
1.968750000000000284e+02	1.210159538174199497e+03
1.969375000000000284e+02	1.209195434425110307e+03
1.970000000000000284e+02	1.209098043162355225e+03
1.970625000000000284e+02	1.210077198364615015e+03
1.971250000000000284e+02	1.210961180393587028e+03
1.971875000000000284e+02	1.211089233942238479e+03
1.972500000000000284e+02	1.210648231231779391e+03
1.973125000000000284e+02	1.210080315893769466e+03
1.973750000000000284e+02	1.209346524963558068e+03
1.974375000000000284e+02	1.208793070130285287e+03
1.975000000000000284e+02	1.208554488839286705e+03
1.975625000000000284e+02	1.208558151831269470e+03
1.976250000000000284e+02	1.208472070722486478e+03
1.976875000000000284e+02	1.208265596824891873e+03
1.977500000000000284e+02	1.207625242825256009e+03
1.978125000000000284e+02	1.206600090629556234e+03
1.978750000000000284e+02	1.205642864021502646e+03
1.979375000000000284e+02	1.205422904632836435e+03
1.980000000000000284e+02	1.205713262891764771e+03
1.980625000000000284e+02	1.205923887117347931e+03
1.981250000000000284e+02	1.205661294711189385e+03
1.981875000000000284e+02	1.205235161670919751e+03
1.982500000000000284e+02	1.204845432306852445e+03
1.983125000000000284e+02	1.204537875273324744e+03
1.983750000000000284e+02	1.204241471187136540e+03
1.984375000000000284e+02	1.203949529405066642e+03
1.985000000000000284e+02	1.203432481117894895e+03
1.985625000000000284e+02	1.202686571929665888e+03
1.986250000000000284e+02	1.202321449184585617e+03
1.986875000000000284e+02	1.202782129054301549e+03
1.987500000000000284e+02	1.203672950756196542e+03
1.988125000000000284e+02	1.204017127254920979e+03
1.988750000000000284e+02	1.203731745786262309e+03
1.989375000000000284e+02	1.203237862996539207e+03
1.990000000000000284e+02	1.203149230457362592e+03
1.990625000000000284e+02	1.203362379874272165e+03
1.991250000000000284e+02	1.203561318444789777e+03
1.991875000000000284e+02	1.203142581769315939e+03
1.992500000000000284e+02	1.202197755033711019e+03
1.993125000000000284e+02	1.201398643130467462e+03
1.993750000000000284e+02	1.201395362244899161e+03
1.994375000000000284e+02	1.202103704673835182e+03
1.995000000000000284e+02	1.202700117984694998e+03
1.995625000000000284e+02	1.202561906045008072e+03
1.996250000000000284e+02	1.201822081382107172e+03
1.996875000000000284e+02	1.201107814937136709e+03
1.997500000000000284e+02	1.200494466745627960e+03
1.998125000000000284e+02	1.199962271797559424e+03
1.998750000000000284e+02	1.199979842520045167e+03
1.999375000000000284e+02	1.200730453375547768e+03
2.000000000000000284e+02	1.201524077100037630e+03
2.000625000000000284e+02	1.201744188319971954e+03
2.001250000000000284e+02	1.201404935062865661e+03
2.001875000000000284e+02	1.200593892857143828e+03
2.002500000000000284e+02	1.199260830903790975e+03
2.003125000000000284e+02	1.197907312021684902e+03
2.003750000000000284e+02	1.197254722599308707e+03
2.004375000000000284e+02	1.197468053935861235e+03
2.005000000000000284e+02	1.197787150532982196e+03
2.005625000000000284e+02	1.197479980320700861e+03
2.006250000000000284e+02	1.196508135887391745e+03
2.006875000000000284e+02	1.195379685336189141e+03
2.007500000000000284e+02	1.194656609602770914e+03
2.008125000000000284e+02	1.194727431486881414e+03
2.008750000000000284e+02	1.195416564914359469e+03
2.009375000000000284e+02	1.196028530247814615e+03
2.010000000000000284e+02	1.196261949867894828e+03
2.010625000000000284e+02	1.196611547740526021e+03
2.011250000000000284e+02	1.197345744009658574e+03
2.011875000000000284e+02	1.197857937591109021e+03
2.012500000000000284e+02	1.197560541727406417e+03
2.013125000000000284e+02	1.196734735855504141e+03
2.013750000000000284e+02	1.196053059379556544e+03
2.014375000000000284e+02	1.195866711757472103e+03
2.015000000000000284e+02	1.195867141627187721e+03
2.015625000000000284e+02	1.195266908778244670e+03
2.016250000000000284e+02	1.193772048811043305e+03
2.016875000000000284e+02	1.192503568581451418e+03
2.017500000000000284e+02	1.192706303229775131e+03
2.018125000000000284e+02	1.193875051362063687e+03
2.018750000000000284e+02	1.194468245558492526e+03
2.019375000000000284e+02	1.193899482211189252e+03
2.020000000000000284e+02	1.192980766672741538e+03
2.020625000000000284e+02	1.192594673833820252e+03
2.021250000000000284e+02	1.192847618668003861e+03
2.021875000000000284e+02	1.192998211939687508e+03
2.022500000000000284e+02	1.192437150487428198e+03
2.023125000000000284e+02	1.191576332930941362e+03
2.023750000000000284e+02	1.191345582862610172e+03
2.024375000000000284e+02	1.192062264258383038e+03
2.025000000000000284e+02	1.192779977929119013e+03
2.025625000000000284e+02	1.192697843089469188e+03
2.026250000000000284e+02	1.191993089764031993e+03
2.026875000000000284e+02	1.191812309425110698e+03
2.027500000000000284e+02	1.192353985878281037e+03
2.028125000000000284e+02	1.192893155225037390e+03
2.028750000000000284e+02	1.192863064618259159e+03
2.029375000000000284e+02	1.192722990410897637e+03
2.030000000000000284e+02	1.192654053366436983e+03
2.030625000000000284e+02	1.192181346164359866e+03
2.031250000000000284e+02	1.191229316394862735e+03
2.031875000000000284e+02	1.190420808081269570e+03
2.032500000000000284e+02	1.190048289745810052e+03
2.033125000000000284e+02	1.189577882470846362e+03
2.033750000000000284e+02	1.188587793390124716e+03
2.034375000000000284e+02	1.187434625409986438e+03
2.035000000000000284e+02	1.186964644724855134e+03
2.035625000000000284e+02	1.187582277104593004e+03
2.036250000000000284e+02	1.188802844888849449e+03
2.036875000000000284e+02	1.189698097599308767e+03
2.037500000000000284e+02	1.189567119624636689e+03
2.038125000000000284e+02	1.188365774325802704e+03
2.038750000000000284e+02	1.186933968818332005e+03
2.039375000000000284e+02	1.186421008427479137e+03
2.040000000000000284e+02	1.187077593271684691e+03
2.040625000000000284e+02	1.188031794005103166e+03
2.041250000000000284e+02	1.188487042182945743e+03
2.041875000000000284e+02	1.188570767993805930e+03
2.042500000000000284e+02	1.188537049084367027e+03
2.043125000000000284e+02	1.188382242893587090e+03
2.043750000000000284e+02	1.187945871674563705e+03
2.044375000000000284e+02	1.187311114180941331e+03
2.045000000000000284e+02	1.186402625819971945e+03
2.045625000000000284e+02	1.185473744533528588e+03
2.046250000000000284e+02	1.185096312021684980e+03
2.046875000000000284e+02	1.185560451553390521e+03
2.047500000000000284e+02	1.186436187090015892e+03
2.048125000000000284e+02	1.187032126366618968e+03
2.048750000000000284e+02	1.186983629851495152e+03
2.049375000000000284e+02	1.186352103794643881e+03
2.050000000000000284e+02	1.185898010363521507e+03
2.050625000000000284e+02	1.185976002391582597e+03
2.051250000000000284e+02	1.185924105662355032e+03
2.051875000000000284e+02	1.185092984876094306e+03
2.052500000000000284e+02	1.184324448774600341e+03
2.053125000000000284e+02	1.184450781956087212e+03
2.053750000000000284e+02	1.184978980707909386e+03
2.054375000000000284e+02	1.185080279291181796e+03
2.055000000000000284e+02	1.185084512846210828e+03
2.055625000000000284e+02	1.185301018335460412e+03
2.056250000000000284e+02	1.185444469000547997e+03
2.056875000000000284e+02	1.185162315734330832e+03
2.057500000000000284e+02	1.184794842269498304e+03
2.058125000000000284e+02	1.184280457657617717e+03
2.058750000000000284e+02	1.183659267264942855e+03
2.059375000000000284e+02	1.183171187500000997e+03
2.060000000000000284e+02	1.183220818103135116e+03
2.060625000000000284e+02	1.183328126093295396e+03
2.061250000000000284e+02	1.183207739613703552e+03
2.061875000000000284e+02	1.182894608350037743e+03
2.062500000000000284e+02	1.182673548537719853e+03
2.063125000000000284e+02	1.182472281250001288e+03
2.063750000000000284e+02	1.182198181509658298e+03
2.064375000000000284e+02	1.181734060860059344e+03
2.065000000000000284e+02	1.181162526056852357e+03
2.065625000000000284e+02	1.180813964969024710e+03
2.066250000000000284e+02	1.180908242187501401e+03
2.066875000000000284e+02	1.181312273915817514e+03
2.067500000000000284e+02	1.181692948842930946e+03
2.068125000000000284e+02	1.181831045918368545e+03
2.068750000000000284e+02	1.181690030635023049e+03
2.069375000000000284e+02	1.181413372357872959e+03
2.070000000000000284e+02	1.181097487062683285e+03
2.070625000000000284e+02	1.180667846278244497e+03
2.071250000000000284e+02	1.179860256946976278e+03
2.071875000000000284e+02	1.178764730662355305e+03
2.072500000000000284e+02	1.177806720184949882e+03
2.073125000000000284e+02	1.177699362723215245e+03
2.073750000000000284e+02	1.178476785782617753e+03
