cycle_number,half_cycle,time_s,current_mA,voltage_V,capacity_mAh
0,0,331893.4230487626,0.0,2.8466992,0.0
0,0,331894.42304801755,0.0,2.7383213,0.0
0,0,331895.4230472725,0.0,2.6843147,0.0
0,0,331896.42304652743,0.0,2.6462488,0.0
0,0,331897.4230457824,0.0,2.617556,0.0
0,0,331898.4230450373,0.0,2.5945714,0.0
0,0,331899.42304429226,0.0,2.5755,0.0
0,0,331900.4230435472,0.0,2.5591588,0.0
0,0,331901.42304280214,0.0,2.5449173,0.0
0,0,331902.4230420571,0.0,2.5322607,0.0
1,1,331903.37484135095,-0.812,2.521398,0.0
1,1,331903.3752413509,-0.812,2.4781122,-8.994675013754104e-08
1,1,331908.3754376256,-0.812,2.2771187,-0.0011279952550033727
1,1,331913.37563390034,-0.812,2.2138534,-0.0022559076227280828
1,1,331918.37583017506,-0.812,2.1826026,-0.003383824170195394
1,1,331923.3760264497,-0.812,2.1622334,-0.004511743330028322
1,1,331928.37622272444,-0.812,2.1462166,-0.005639663147399823
1,1,331933.37641899916,-0.812,2.1317651,-0.006767583756102456
1,1,331938.3766152739,-0.812,2.1178293,-0.007895502856069141
1,1,331943.3768115486,-0.812,2.103187,-0.009023419939570957
1,1,331948.3770078232,-0.812,2.087705,-0.010151339328921503
1,1,331953.3772040978,-0.812,2.0706763,-0.011279258990705013
1,1,331958.3774003724,-0.812,2.0521967,-0.012407176576528284
1,1,331963.377596647,-0.812,2.0322285,-0.013535095716247956
1,1,331968.3777929216,-0.812,2.011019,-0.014663013231446346
1,1,331973.3779891962,-0.812,1.9885306,-0.015790928809410996
1,1,331978.37818547036,-0.812,1.965336,-0.0169188447405431
1,1,331983.37838174496,-0.812,1.9413586,-0.018046759501722125
1,1,331988.37857801956,-0.812,1.9168274,-0.019174676357133522
1,1,331993.37877429416,-0.812,1.8917619,-0.020302592735207743
1,1,331998.378970569,-0.812,1.8665627,-0.021430507777902816
1,1,332003.37916684384,-0.812,1.8415927,-0.022558422328478763
1,1,332008.37936311867,-0.812,1.8168325,-0.023686337634818425
1,1,332013.3795593935,-0.812,1.7932751,-0.024814251086390685
1,1,332018.37975566834,-0.812,1.7709585,-0.025942164403044518
1,1,332023.3799519432,-0.812,1.7500546,-0.0270700785920322
1,1,332028.380148218,-0.812,1.7307925,-0.02819799708607131
1,1,332033.38034449285,-0.812,1.7130767,-0.029325916052771944
1,1,332038.3805407677,-0.812,1.6972127,-0.03045383561330703
1,1,332043.3807370425,-0.812,1.6831431,-0.03158175634135472
1,1,332048.38093331736,-0.812,1.6710209,-0.032709676814185254
1,1,332053.3811295922,-0.812,1.6603494,-0.033837595621440154
1,1,332058.381325867,-0.812,1.6513768,-0.03496551388124957
1,1,332063.38152214186,-0.812,1.6435499,-0.036093434756004156
1,1,332068.3817184167,-0.812,1.6370401,-0.03722135776844621
1,1,332073.38191469153,-0.812,1.6318094,-0.038349279281460584
1,1,332078.38211096637,-0.812,1.6271895,-0.03947719982370735
1,1,332083.3823072412,-0.812,1.6233715,-0.040605120165073214
1,1,332088.38250351604,-0.812,1.6198779,-0.0417330411999623
1,1,332093.3826997909,-0.812,1.6168616,-0.04286096256329947
1,1,332098.3828960657,-0.812,1.6145709,-0.043988885032008096
1,1,332103.3830923401,-0.812,1.6123563,-0.04511681017964417
1,1,332108.38328861445,-0.812,1.6107718,-0.04624473535023465
1,1,332113.3834848888,-0.812,1.6090537,-0.04737266011131804
1,1,332118.3836811632,-0.812,1.6075456,-0.0485005846343173
1,1,332123.38387743756,-0.812,1.6063429,-0.04962850576313668
1,1,332128.38407371193,-0.812,1.6052357,-0.05075642871817616
1,1,332133.3842699863,-0.812,1.6043575,-0.051884350561158525
1,1,332138.3844662607,-0.812,1.6034602,-0.053012273517876865
1,1,332143.38466253504,-0.812,1.6026967,-0.05414019798986779
1,1,332148.3848588094,-0.812,1.6020094,-0.05526812247621351
1,1,332153.3850550838,-0.812,1.6013222,-0.056396049216336674
1,1,332158.38525135815,-0.812,1.6011312,-0.05752397510596116
1,1,332163.3854476325,-0.812,1.6005394,-0.058651901306957
1,1,332168.3856439069,-0.812,1.6000621,-0.059779828489985726
1,1,332173.38584018126,-0.812,1.5996995,-0.06090775554052988
1,1,332178.38603645563,-0.812,1.5992986,-0.06203567960163288
1,1,332183.38623273,-0.812,1.5989358,-0.06316360153962837
1,1,332188.3864290044,-0.812,1.5986876,-0.06429152377721335
1,1,332193.38662527874,-0.812,1.5982486,-0.06541944610899686
1,1,332198.3868215531,-0.812,1.5981722,-0.066547369116452
1,1,332203.3870178275,-0.812,1.5977905,-0.06767529288554522
1,1,332208.38721410185,-0.812,1.5974468,-0.06880321303287479
1,1,332213.3874103762,-0.812,1.597275,-0.06993113703558511
