cycle_number,half_cycle,time_s,current_mA,voltage_V,capacity_mAh
0,0,0.0,0.0,0.1574622541666031,0.0
0,0,0.9999999747378752,0.0,0.15734772384166718,0.0
0,0,1.9999999494757503,0.0,0.15734772384166718,0.0
0,0,2.9999999242136255,0.0,0.15721410512924194,0.0
0,0,3.9999998989515007,0.0,0.15740498900413513,0.0
0,0,4.999999873689376,0.0,0.15719501674175262,0.0
0,0,5.999999848427251,0.0,0.1573859006166458,0.0
0,0,6.999999823165126,0.0,0.157576784491539,0.0
0,0,7.999999797903001,0.0,0.15759587287902832,0.0
0,0,8.999999772640876,0.0,0.157576784491539,0.0
1,1,9.999799747383804,0.10045000165700912,0.1573859006166458,0.0
1,1,10.0001997473737,0.10045000165700912,0.2350933700799942,1.1119474139478471e-08
1,1,15.000199621063075,0.10045000165700912,0.6732454299926758,0.0001395056114995645
1,1,20.00019949475245,0.10045000165700912,0.8070780038833618,0.0002789996244932214
1,1,25.000199368441827,0.10045000165700912,0.9013964533805847,0.00041849309233989976
1,1,30.000199242131202,0.10045000165700912,0.9740871787071228,0.0005579863919441898
1,1,35.00019911582058,0.10045000165700912,1.0318503379821777,0.0006974797726261118
1,1,40.000198989509954,0.10045000165700912,1.0796681642532349,0.0008369730349539054
1,1,45.00019886319933,0.10045000165700912,1.1200984716415405,0.0009764660340009463
1,1,50.000198736888706,0.10045000165700912,1.155985713005066,0.0011159594023732674
1,1,55.00019861057808,0.10045000165700912,1.1863752603530884,0.001255452896086706
1,1,60.00019848426746,0.10045000165700912,1.2132906913757324,0.0013949462577870322
1,1,65.00019835795683,0.10045000165700912,1.234269380569458,0.0015344395056333805
1,1,70.00019823164621,0.10045000165700912,1.2591805458068848,0.0016739324696846305
1,1,75.00019810533558,0.10045000165700912,1.2776776552200317,0.0018134253991697396
1,1,80.00019797902496,0.10045000165700912,1.29606032371521,0.0019529183924487893
1,1,85.00019785271434,0.10045000165700912,1.3139467239379883,0.0020924114322438832
1,1,90.00019772640371,0.10045000165700912,1.3311266899108887,0.002231904318225466
1,1,95.00019760009309,0.10045000165700912,1.3473141193389893,0.002371396980497158
1,1,100.00019747378246,0.10045000165700912,1.3623371124267578,0.0025108895420407253
1,1,105.00019734747184,0.10045000165700912,1.3743250370025635,0.0026503824166858357
1,1,110.00019722116122,0.10045000165700912,1.3879544734954834,0.00278987531516287
1,1,115.00019709485059,0.10045000165700912,1.4003814458847046,0.002929368030066291
1,1,120.00019696853997,0.10045000165700912,1.4122546911239624,0.0030688605307183326
1,1,125.00019684222934,0.10045000165700912,1.4233262538909912,0.0032083531153649088
1,1,130.00019671591872,0.10045000165700912,1.4329662322998047,0.0033478453812036246
1,1,135.0001965896081,0.10045000165700912,1.4424916505813599,0.0034873377898012596
1,1,140.00019646329747,0.10045000165700912,1.450508952140808,0.0036268300053001277
1,1,145.00019633698685,0.10045000165700912,1.4590798616409302,0.0037663222501240668
1,1,150.00019621067622,0.10045000165700912,1.4670017957687378,0.0039058144351177744
1,1,155.0001960843656,0.10045000165700912,1.474427342414856,0.004045306625710179
1,1,160.00019595805497,0.10045000165700912,1.4804022312164307,0.004184798788734194
1,1,165.00019583174435,0.10045000165700912,1.4651693105697632,0.004324291203992235
1,1,170.00019570543373,0.10045000165700912,1.467612624168396,0.004463783440702905
1,1,175.0001955791231,0.10045000165700912,1.4698269367218018,0.0046032754855793384
1,1,180.00019545281248,0.10045000165700912,1.4737402200698853,0.004742767893302772
1,1,185.00019532650185,0.10045000165700912,1.476450800895691,0.00488225991630844
1,1,190.00019520019123,0.10045000165700912,1.4792759418487549,0.0050217517561059865
1,1,195.0001950738806,0.10045000165700912,1.481032133102417,0.0051612438473461406
1,1,200.00019494756998,0.10045000165700912,1.4845445156097412,0.005300735652146654
1,1,205.00019482125936,0.10045000165700912,1.4850026369094849,0.0054402274868339305
1,1,210.00019469494873,0.10045000165700912,1.4880759716033936,0.005579719374289529
1,1,215.0001945686381,0.10045000165700912,1.4895648956298828,0.005719211407888267
1,1,220.00019444232748,0.10045000165700912,1.4918746948242188,0.005858703516954349
1,1,225.00019431601686,0.10045000165700912,1.4941844940185547,0.005998195740285019
1,1,230.00019418970624,0.10045000165700912,1.4971623420715332,0.006137687935445457
1,1,235.0001940633956,0.10045000165700912,1.4963605403900146,0.006277180340293794
