cycle_number,half_cycle,time_s,current_mA,voltage_V,capacity_mAh
0,0,269212.3929498326,0.0,2.85812,0.0
0,0,269213.39294908755,0.0,2.7799807,0.0
0,0,269214.3929483425,0.0,2.7439044,0.0
0,0,269215.39294759743,0.0,2.7170093,0.0
0,0,269216.3929468524,0.0,2.695249,0.0
0,0,269217.3929461073,0.0,2.6767337,0.0
0,0,269218.39294536225,0.0,2.6606996,0.0
0,0,269219.3929446172,0.0,2.646441,0.0
0,0,269220.39294387214,0.0,2.6336138,0.0
0,0,269221.3929431271,0.0,2.6220465,0.0
1,1,269222.3447424229,-0.28779998,2.6120062,0.0
1,1,269222.34514242294,-0.28779998,2.5818563,-3.188747829861111e-08
1,1,269227.34533869766,-0.28779998,2.4403477,-0.0004001259077936411
1,1,269232.3455349719,-0.28779998,2.381423,-0.0008002261797918214
1,1,269237.3457312465,-0.28779998,2.3366616,-0.001200328360380398
1,1,269242.3459275211,-0.28779998,2.3010435,-0.0016004358584996727
1,1,269247.3461237957,-0.28779998,2.2719915,-0.0020005451544308
1,1,269252.3463200703,-0.28779998,2.248456,-0.0024006557555844386
1,1,269257.34651634493,-0.28779998,2.2301123,-0.002800766569134262
1,1,269262.34671261953,-0.28779998,2.2155292,-0.003200878063556221
1,1,269267.34690889413,-0.28779998,2.203809,-0.0036009899677187204
1,1,269272.34710516874,-0.28779998,2.1939597,-0.004001102423384786
1,1,269277.3473014436,-0.28779998,2.1854656,-0.0044012157859802245
1,1,269282.3474977182,-0.28779998,2.1781166,-0.004801330121808582
1,1,269287.3476939928,-0.28779998,2.1711876,-0.00520144220354822
1,1,269292.3478902676,-0.28779998,2.164736,-0.005601550405707624
1,1,269297.34808654245,-0.28779998,2.1585133,-0.006001657474241323
1,1,269302.3482828173,-0.28779998,2.152596,-0.006401768628557523
1,1,269307.3484790921,-0.28779998,2.146278,-0.006801876970698437
1,1,269312.34867536696,-0.28779998,2.140017,-0.007201984682353007
1,1,269317.3488716418,-0.28779998,2.1340425,-0.0076020925997048626
1,1,269322.3490679166,-0.28779998,2.127877,-0.008002201761412952
1,1,269327.34926419146,-0.28779998,2.1217306,-0.008402309459250835
1,1,269332.3494604663,-0.28779998,2.1153553,-0.008802414528268908
1,1,269337.34965674113,-0.28779998,2.108827,-0.00920251942190859
1,1,269342.34985301597,-0.28779998,2.1021082,-0.009602627393419544
1,1,269347.3500492908,-0.28779998,2.0952938,-0.01000273679414226
1,1,269352.35024556564,-0.28779998,2.0881357,-0.010402847454039589
1,1,269357.3504418405,-0.28779998,2.0809777,-0.010802957685300048
1,1,269362.3506381153,-0.28779998,2.0730944,-0.01120306792901291
1,1,269367.35083439015,-0.28779998,2.06502,-0.01160317905373706
1,1,269372.351030665,-0.28779998,2.056946,-0.012003291670034331
1,1,269377.3512269398,-0.28779998,2.0480318,-0.012403402973135315
1,1,269382.35142321466,-0.28779998,2.0388124,-0.012803513149031337
1,1,269387.3516194895,-0.28779998,2.029631,-0.01320362119988104
1,1,269392.35181576386,-0.28779998,2.0197816,-0.013603727678853606
1,1,269397.35201203823,-0.28779998,2.0100849,-0.014003835423014232
1,1,269402.3522083126,-0.28779998,1.9999872,-0.014403941818190947
1,1,269407.35240458697,-0.28779998,1.9895461,-0.01480404844111701
1,1,269412.35260086134,-0.28779998,1.9788377,-0.015204157020469507
1,1,269417.3527971357,-0.28779998,1.9681866,-0.015604263795791402
1,1,269422.3529934101,-0.28779998,1.9575546,-0.016004369341078732
1,1,269427.35318968445,-0.28779998,1.9469035,-0.01640447193990979
1,1,269432.3533859588,-0.28779998,1.936386,-0.016804573738065032
1,1,269437.3535822332,-0.28779998,1.925773,-0.017204675845791897
1,1,269442.35377850756,-0.28779998,1.9151602,-0.017604777218532233
1,1,269447.35397478193,-0.28779998,1.9048144,-0.018004879720879927
1,1,269452.3541710563,-0.28779998,1.8944305,-0.01840498304147356
1,1,269457.35436733067,-0.28779998,1.8844475,-0.018805085727314153
1,1,269462.35456360504,-0.28779998,1.874369,-0.01920518912751807
1,1,269467.3547598794,-0.28779998,1.8644814,-0.0196052914167328
1,1,269472.3549561538,-0.28779998,1.8549184,-0.020005396679595115
1,1,269477.35515242815,-0.28779998,1.8454889,-0.020405501048422522
1,1,269482.3553487025,-0.28779998,1.8365366,-0.02080560416988035
1,1,269487.3555449769,-0.28779998,1.827527,-0.021205707751474446
1,1,269492.35574125126,-0.28779998,1.8188993,-0.02160581060272455
1,1,269497.35593752563,-0.28779998,1.8107868,-0.022005914860013458
1,1,269502.3561338,-0.28779998,1.8026553,-0.022406018024591936
1,1,269507.35633007437,-0.28779998,1.7948866,-0.022806120640541116
1,1,269512.35652634874,-0.28779998,1.7875568,-0.02320622545671132
1,1,269517.3567226231,-0.28779998,1.7804178,-0.02360633135882848
1,1,269522.3569188975,-0.28779998,1.7736797,-0.024006434930188787
1,1,269527.35711517185,-0.28779998,1.7670753,-0.024406539060342642
1,1,269532.3573114462,-0.28779998,1.7609671,-0.024806642033894856
1,1,269537.3575077206,-0.28779998,1.7550881,-0.025206744478257166
1,1,269542.35770399496,-0.28779998,1.749419,-0.02560684779502617
1,1,269547.35790026933,-0.28779998,1.7442843,-0.02600695229765276
1,1,269552.3580965437,-0.28779998,1.7394168,-0.02640705391797092
1,1,269557.35829281807,-0.28779998,1.7345303,-0.02680715614413387
1,1,269562.35848909244,-0.28779998,1.73014,-0.02720725812452369
1,1,269567.3586853668,-0.28779998,1.7262652,-0.027607359963044524
