cycle_number,half_cycle,time_s,current_mA,voltage_V,capacity_mAh
0,0,249095.72457464458,0.0,2.7405114,0.0
0,0,249096.72457480105,0.0,2.5386891,0.0
0,0,249097.7245749575,0.0,2.4786382,0.0
0,0,249098.72457511397,0.0,2.4423902,0.0
0,0,249099.72457527043,0.0,2.4169457,0.0
0,0,249100.7245754269,0.0,2.3972852,0.0
0,0,249101.72457558336,0.0,2.381404,0.0
0,0,249102.72457573982,0.0,2.3685005,0.0
0,0,249103.72457589628,0.0,2.3574677,0.0
0,0,249104.72457605274,0.0,2.3480573,0.0
1,1,249105.6763762012,-0.7195,2.3401737,0.0
1,1,249105.67677620146,-0.7195,2.2714403,-7.96783533361223e-08
1,1,249110.67677698378,-0.7195,2.0635886,-0.0009996555574436983
1,1,249115.6767777661,-0.7195,1.9898897,-0.0019992415323224332
1,1,249120.6767785484,-0.7195,1.9153128,-0.0029988299726148443
1,1,249125.6767793307,-0.7195,1.8481612,-0.003998420495039887
1,1,249130.67678011302,-0.7195,1.7921952,-0.0049980105090638
1,1,249135.67678089533,-0.7195,1.7468802,-0.005997602551241715
1,1,249140.67678167764,-0.7195,1.709525,-0.006997190351035859
1,1,249145.67678245995,-0.7195,1.6791178,-0.007996780961698955
1,1,249150.67678324226,-0.7195,1.6547805,-0.008996371486852565
1,1,249155.67678402457,-0.7195,1.6349291,-0.009995960835966797
1,1,249160.67678480688,-0.7195,1.6187042,-0.010995551088995402
1,1,249165.6767855892,-0.7195,1.605209,-0.011995144186837805
1,1,249170.6767863715,-0.7195,1.593928,-0.012994734000298712
1,1,249175.67678715382,-0.7195,1.5840595,-0.013994326278954744
1,1,249180.67678793613,-0.7195,1.5756607,-0.014993914840128686
1,1,249185.67678871844,-0.7195,1.5682164,-0.015993503438548908
1,1,249190.67678950075,-0.7195,1.561612,-0.016993093136794035
1,1,249195.67679028306,-0.7195,1.5553702,-0.017992683896349535
1,1,249200.67679106537,-0.7195,1.5498347,-0.018992273030953275
1,1,249205.67679184768,-0.7195,1.5446619,-0.019991861372096673
1,1,249210.67679263,-0.7195,1.5401762,-0.020991449329455694
1,1,249215.6767934123,-0.7195,1.5357095,-0.021991038265387217
1,1,249220.67679419462,-0.7195,1.5315865,-0.022990625006036627
1,1,249225.67679497693,-0.7195,1.5276544,-0.023990210768835413
1,1,249230.67679575924,-0.7195,1.5240277,-0.02498979562755426
1,1,249235.67679654155,-0.7195,1.5205919,-0.025989382532076707
1,1,249240.67679732386,-0.7195,1.5171942,-0.02698896969968412
1,1,249245.67679810617,-0.7195,1.5141973,-0.027988559916449923
1,1,249250.67679888848,-0.7195,1.5112768,-0.028988150691270833
1,1,249255.6767996708,-0.7195,1.5085664,-0.029987740188982755
1,1,249260.6768004531,-0.7195,1.505455,-0.030987334394852323
1,1,249265.67680123542,-0.7195,1.5027636,-0.03198692585658365
1,1,249270.67680201773,-0.7195,1.500454,-0.03298651623756356
1,1,249275.67680280004,-0.7195,1.4977053,-0.03398611048499081
1,1,249280.67680358235,-0.7195,1.4950902,-0.03498570272139708
1,1,249285.67680436466,-0.7195,1.4928188,-0.035985292374965214
1,1,249290.67680514697,-0.7195,1.4906619,-0.03698488198828697
1,1,249295.67680592928,-0.7195,1.4884286,-0.037984470168418355
1,1,249300.6768067116,-0.7195,1.4860808,-0.038984061087820265
1,1,249305.6768074939,-0.7195,1.4840384,-0.03998365438493424
1,1,249310.6768082762,-0.7195,1.4819005,-0.04098324572552906
1,1,249315.67680905852,-0.7195,1.4797816,-0.04198283518323302
1,1,249320.67680984084,-0.7195,1.4777584,-0.04298242822105355
1,1,249325.67681062315,-0.7195,1.4757923,-0.04398201991333895
1,1,249330.67681140546,-0.7195,1.4739981,-0.04498161014569799
1,1,249335.67681218777,-0.7195,1.4721274,-0.045981202494002046
1,1,249340.67681297008,-0.7195,1.4701804,-0.04698079602897829
1,1,249345.6768137524,-0.7195,1.4685961,-0.047980387924869854
1,1,249350.6768145347,-0.7195,1.4667064,-0.04897997813676463
1,1,249355.676815317,-0.7195,1.4649885,-0.049979571762462455
1,1,249360.67681609932,-0.7195,1.4634233,-0.050979164972282116
1,1,249365.67681688163,-0.7195,1.461629,-0.05197875876419743
1,1,249370.67681766395,-0.7195,1.4599302,-0.052978347529129846
1,1,249375.67681844626,-0.7195,1.4584986,-0.053977937939061055
1,1,249380.67681922857,-0.7195,1.4567807,-0.054977529533873
1,1,249385.67682001088,-0.7195,1.4552155,-0.055977125767783985
1,1,249390.6768207932,-0.7195,1.4535929,-0.05697671980111797
1,1,249395.6768215755,-0.7195,1.4520086,-0.057976308604707316
1,1,249400.6768223578,-0.7195,1.4509206,-0.0589758992004262
1,1,249405.67682314012,-0.7195,1.4492408,-0.059975490765810005
1,1,249410.67682392243,-0.7195,1.4479047,-0.0609750797621409
1,1,249415.67682470474,-0.7195,1.446454,-0.061974668847994664
1,1,249420.67682548705,-0.7195,1.4454232,-0.06297425824448796
1,1,249425.67682626937,-0.7195,1.4439535,-0.06397384801559977
1,1,249430.67682705168,-0.7195,1.4428273,-0.0649734356188211
1,1,249435.676827834,-0.7195,1.4413766,-0.06597302588828072
1,1,249440.6768286163,-0.7195,1.4399068,-0.066972617461433
1,1,249445.6768293986,-0.7195,1.4388379,-0.06797220995662609
1,1,249450.67683018092,-0.7195,1.4375399,-0.06897180204658707
1,1,249455.67683096323,-0.7195,1.4363755,-0.06997139188292623
1,1,249460.67683174554,-0.7195,1.4354594,-0.07097097926478585
1,1,249465.67683252785,-0.7195,1.4341422,-0.07197056502593889
1,1,249470.67683331016,-0.7195,1.4333405,-0.07297015667918988
1,1,249475.67683409248,-0.7195,1.4320807,-0.07396975105351541
1,1,249480.6768348748,-0.7195,1.4309927,-0.07496934641930461
1,1,249485.6768356571,-0.7195,1.4297901,-0.07596894312343663
1,1,249490.6768364394,-0.7195,1.4289503,-0.0769685370094743
1,1,249495.67683722172,-0.7195,1.4278241,-0.07796812939372989
1,1,249500.67683800403,-0.7195,1.4267743,-0.07896771949109103
1,1,249505.67683878634,-0.7195,1.4259344,-0.07996730921529067
1,1,249510.67683956865,-0.7195,1.4251136,-0.0809668961789906
1,1,249515.67684035096,-0.7195,1.4240638,-0.08196647972650992
1,1,249520.67684113327,-0.7195,1.4233003,-0.08296606342659725
1,1,249525.67684191559,-0.7195,1.4224222,-0.08396564909626046
1,1,249530.6768426979,-0.7195,1.4213915,-0.0849652371955514
1,1,249535.6768434802,-0.7195,1.4204562,-0.08596482377258605
1,1,249540.67684426252,-0.7195,1.4195971,-0.08696440842873851
1,1,249545.67684504483,-0.7195,1.4188145,-0.08796399386876158
1,1,249550.67684582714,-0.7195,1.4181083,-0.08896358117967842
1,1,249555.67684660945,-0.7195,1.4171157,-0.08996316794994472
1,1,249560.67684739176,-0.7195,1.4164667,-0.09096275412963825
1,1,249565.67684817407,-0.7195,1.4154932,-0.09196234120031195
1,1,249570.67684895638,-0.7195,1.414787,-0.0929619270565377
1,1,249575.6768497387,-0.7195,1.4138517,-0.09396151128339765
1,1,249580.676850521,-0.7195,1.4132409,-0.09496109792454373
1,1,249585.67685130332,-0.7195,1.4123819,-0.09596068433276479
1,1,249590.67685208563,-0.7195,1.4116757,-0.0969602700322204
1,1,249595.67685286794,-0.7195,1.4107404,-0.09795985724950497
1,1,249600.67685365025,-0.7195,1.4099387,-0.09895944293638731
1,1,249605.67685443256,-0.7195,1.4093279,-0.09995902660334109
1,1,249610.67685521487,-0.7195,1.408507,-0.10095861200889282
1,1,249615.67685599718,-0.7195,1.4077626,-0.10195820182887712
1,1,249620.6768567795,-0.7195,1.406961,-0.10295779012760518
1,1,249625.6768575618,-0.7195,1.4062737,-0.10395738010438613
1,1,249630.67685834412,-0.7195,1.4055485,-0.10495696981460848
1,1,249635.67685912643,-0.7195,1.4048612,-0.10595655891097583
1,1,249640.67685990874,-0.7195,1.4037923,-0.10695614669084877
1,1,249645.67686069105,-0.7195,1.4031433,-0.10795573167703545
1,1,249650.67686147336,-0.7195,1.4025325,-0.10895531760679679
