cycle_number,half_cycle,time_s,current_mA,voltage_V,capacity_mAh
0,0,247006.82504781266,0.0,2.8549933,0.0
0,0,247007.82504796912,0.0,2.7743688,0.0
0,0,247008.82504812558,0.0,2.7372618,0.0
0,0,247009.82504828204,0.0,2.7094123,0.0
0,0,247010.8250484385,0.0,2.6866784,0.0
0,0,247011.82504859497,0.0,2.667514,0.0
0,0,247012.82504875143,0.0,2.6508503,0.0
0,0,247013.8250489079,0.0,2.6361334,0.0
0,0,247014.82504906435,0.0,2.6228292,0.0
0,0,247015.82504922082,0.0,2.6107464,0.0
1,1,247016.77684936998,-1.439,2.6003816,0.0
1,1,247016.77724937024,-1.439,2.446851,-1.592779490682814e-07
1,1,247021.77725015255,-1.439,1.9869883,-0.001998906727141804
1,1,247026.77725093486,-1.439,1.8733956,-0.003997662506408161
1,1,247031.77725171717,-1.439,1.7725536,-0.0059964232838220066
1,1,247036.77725249948,-1.439,1.6746511,-0.007995187673019037
1,1,247041.7772532818,-1.439,1.5799556,-0.009993953183995352
1,1,247046.7772540641,-1.439,1.4968272,-0.011992718224737377
1,1,247051.7772548464,-1.439,1.4339705,-0.013991482695864305
1,1,247056.77725562872,-1.439,1.3910606,-0.015990247960673436
1,1,247061.77725641103,-1.439,1.3622186,-0.01798901152502828
1,1,247066.77725719335,-1.439,1.3422143,-0.01998777529318465
1,1,247071.77725797566,-1.439,1.3280511,-0.021986539559390807
1,1,247076.77725875797,-1.439,1.3173618,-0.023985303590926856
1,1,247081.77725954028,-1.439,1.3091348,-0.025984075621525445
1,1,247086.7772603226,-1.439,1.3027022,-0.02798284771705336
1,1,247091.7772611049,-1.439,1.2974148,-0.029981625071982543
1,1,247096.7772618872,-1.439,1.292681,-0.031980402946081427
1,1,247101.77726266952,-1.439,1.2884816,-0.03397918026243978
1,1,247106.77726345183,-1.439,1.284893,-0.035977960374262596
1,1,247111.77726423414,-1.439,1.2814381,-0.03797674001572529
1,1,247116.77726501646,-1.439,1.2786322,-0.039975519627100886
1,1,247121.77726579877,-1.439,1.2762271,-0.041974293936736046
1,1,247126.77726658108,-1.439,1.2738221,-0.043973063516279054
1,1,247131.7772673634,-1.439,1.2714933,-0.045971836346606405
1,1,247136.7772681457,-1.439,1.269909,-0.04797060918127165
1,1,247141.777268928,-1.439,1.267733,-0.04996938054896062
1,1,247146.77726971032,-1.439,1.2661868,-0.051968152151226986
1,1,247151.77727049263,-1.439,1.2649652,-0.05396692415829499
1,1,247156.77727127494,-1.439,1.2632282,-0.0559656995242834
1,1,247161.77727205725,-1.439,1.2621592,-0.05796447305755482
1,1,247166.77727283956,-1.439,1.2605749,-0.05996324666045108
1,1,247171.77727362188,-1.439,1.2597351,-0.06196202030057376
1,1,247176.7772744042,-1.439,1.2584944,-0.06396079116329219
1,1,247181.7772751865,-1.439,1.2574445,-0.06595956314905484
1,1,247186.7772759688,-1.439,1.2563947,-0.06795833565529849
1,1,247191.77727675112,-1.439,1.2552112,-0.06995710704298813
1,1,247196.77727753343,-1.439,1.2545432,-0.07195587987354066
1,1,247201.77727831574,-1.439,1.2540087,-0.07395465240901046
1,1,247206.77727909805,-1.439,1.2527488,-0.07595342479268047
1,1,247211.77727988036,-1.439,1.251909,-0.07795219345827234
1,1,247216.77728066267,-1.439,1.2510883,-0.07995096545990307
1,1,247221.77728144499,-1.439,1.250153,-0.08194973928786647
1,1,247226.7772822273,-1.439,1.2495421,-0.08394851172821388
1,1,247231.7772830096,-1.439,1.2489313,-0.08594728209209442
1,1,247236.77728379192,-1.439,1.2480723,-0.08794605567931466
1,1,247241.77728457423,-1.439,1.2476141,-0.08994482723624175
1,1,247246.77728535654,-1.439,1.2467552,-0.09194359857040643
1,1,247251.77728613885,-1.439,1.2460872,-0.09394237128224638
1,1,247256.77728692116,-1.439,1.2453427,-0.09594114252999093
1,1,247261.77728770347,-1.439,1.2448846,-0.09793991309785842
1,1,247266.77728848578,-1.439,1.2444074,-0.0999386811205281
1,1,247271.7772892681,-1.439,1.2434149,-0.1019374533318281
1,1,247276.7772900504,-1.439,1.2426704,-0.10393622555899619
1,1,247281.77729083272,-1.439,1.2419833,-0.105934998471419
1,1,247286.77729161503,-1.439,1.2415633,-0.10793377059351734
1,1,247291.77729239734,-1.439,1.240857,-0.10993253999194832
1,1,247296.77729317965,-1.439,1.2400935,-0.11193131110747653
1,1,247301.77729396196,-1.439,1.2395781,-0.11393007868830361
1,1,247306.77729474427,-1.439,1.2382611,-0.11592885056697658
1,1,247311.77729552658,-1.439,1.2376312,-0.11792762328235969
1,1,247316.7772963089,-1.439,1.2373067,-0.11992639707509012
1,1,247321.7772970912,-1.439,1.2364477,-0.12192517085923087
1,1,247326.77729787352,-1.439,1.2355888,-0.12392394260391922
1,1,247331.77729865583,-1.439,1.2348253,-0.12592271174034142
1,1,247336.77729943814,-1.439,1.2342526,-0.1279214848392208
1,1,247341.77730022045,-1.439,1.2333746,-0.1299202626746429
1,1,247346.77730100276,-1.439,1.2324201,-0.1319190357901785
1,1,247351.77730178507,-1.439,1.2316567,-0.13391781242175232
1,1,247356.77730256738,-1.439,1.2312558,-0.13591658732689088
