cycle_number,half_cycle,time_s,current_mA,voltage_V,capacity_mAh
0,0,224845.21618036856,0.0,2.9303524,0.0
0,0,224846.21618052502,0.0,2.8956158,0.0
0,0,224847.21618068148,0.0,2.8793147,0.0
0,0,224848.21618083795,0.0,2.866583,0.0
0,0,224849.2161809944,0.0,2.8554928,0.0
0,0,224850.21618115087,0.0,2.8460443,0.0
0,0,224851.21618130733,0.0,2.8372638,0.0
0,0,224852.2161814638,0.0,2.8290942,0.0
0,0,224853.21618162026,0.0,2.8214972,0.0
0,0,224854.21618177672,0.0,2.8143773,0.0
1,1,224855.16798192658,-0.7195,2.807582,0.0
1,1,224855.16838192637,-0.7195,2.7178235,-7.965996861457824e-08
1,1,224860.16838270868,-0.7195,2.3962736,-0.0009996485953066084
1,1,224865.168383491,-0.7195,2.2839215,-0.001999226158797741
1,1,224870.1683842733,-0.7195,2.198159,-0.002998800907078716
1,1,224875.16838505561,-0.7195,2.1303966,-0.00399837781637907
1,1,224880.16838583793,-0.7195,2.0800042,-0.004997958291964398
1,1,224885.16838662024,-0.7195,2.040282,-0.005997541530112425
1,1,224890.16838740255,-0.7195,2.004015,-0.006997125897248585
1,1,224895.16838818486,-0.7195,1.9689883,-0.007996710160209072
1,1,224900.16838896717,-0.7195,1.934229,-0.008996295404695803
1,1,224905.16838974948,-0.7195,1.9000424,-0.009995879156870975
1,1,224910.1683905318,-0.7195,1.8666384,-0.010995464531279274
1,1,224915.1683913141,-0.7195,1.8334444,-0.011995049693571198
1,1,224920.1683920964,-0.7195,1.8005176,-0.012994634713845122
1,1,224925.16839287872,-0.7195,1.7666936,-0.01399422086286545
1,1,224930.16839366104,-0.7195,1.7342249,-0.014993807596243091
1,1,224935.16839444335,-0.7195,1.7019088,-0.01599339700663752
1,1,224940.16839522566,-0.7195,1.6703373,-0.01699298484748933
1,1,224945.16839600797,-0.7195,1.6407509,-0.01799257323425677
1,1,224950.16839679028,-0.7195,1.6133596,-0.018992162294374573
1,1,224955.1683975726,-0.7195,1.5883925,-0.019991752876606254
1,1,224960.1683983549,-0.7195,1.566403,-0.020991345451924538
1,1,224965.1683991372,-0.7195,1.5474105,-0.021990936601612304
1,1,224970.16839991952,-0.7195,1.5317583,-0.022990526231272353
1,1,224975.16840070183,-0.7195,1.5191793,-0.02399011674325996
1,1,224980.16840148414,-0.7195,1.50828,-0.02498970956163605
1,1,224985.16840226646,-0.7195,1.4991179,-0.025989303561200695
1,1,224990.16840304877,-0.7195,1.4914063,-0.026988897330403324
1,1,224995.16840383108,-0.7195,1.4852408,-0.02798849345069461
1,1,225000.1684046134,-0.7195,1.4803925,-0.02898808950901031
1,1,225005.1684053957,-0.7195,1.4754869,-0.029987680929958817
1,1,225010.168406178,-0.7195,1.4720129,-0.030987273673408557
1,1,225015.16840696032,-0.7195,1.4688634,-0.03198686643667353
1,1,225020.16840774263,-0.7195,1.4660765,-0.03298645788320568
1,1,225025.16840852494,-0.7195,1.4639195,-0.03398604749581549
1,1,225030.16840930725,-0.7195,1.4617817,-0.03498563912731078
1,1,225035.16841008957,-0.7195,1.4601783,-0.035985230303171606
1,1,225040.16841087188,-0.7195,1.4587085,-0.03698482200639446
1,1,225045.1684116542,-0.7195,1.4576586,-0.037984413248731023
1,1,225050.1684124365,-0.7195,1.4565325,-0.03898400164901879
1,1,225055.1684132188,-0.7195,1.4553299,-0.039983591708928345
1,1,225060.16841400112,-0.7195,1.4544137,-0.04098318185860912
1,1,225065.16841478343,-0.7195,1.453631,-0.04198276933126979
1,1,225070.16841556574,-0.7195,1.4528867,-0.04298235838577814
1,1,225075.16841634805,-0.7195,1.4524858,-0.04398194881172975
1,1,225080.16841713036,-0.7195,1.4519705,-0.04498153853829702
1,1,225085.16841791268,-0.7195,1.4515314,-0.045981126396622926
1,1,225090.168418695,-0.7195,1.4510351,-0.046980713423417676
1,1,225095.1684194773,-0.7195,1.4510351,-0.04798030312342445
1,1,225100.1684202596,-0.7195,1.4506342,-0.048979892104162114
1,1,225105.16842104192,-0.7195,1.450348,-0.04997948205936949
1,1,225110.16842182423,-0.7195,1.4500234,-0.050979070934782426
1,1,225115.16842260654,-0.7195,1.4501189,-0.05197865976673696
1,1,225120.16842338885,-0.7195,1.4496608,-0.052978248163627256
1,1,225125.16842417116,-0.7195,1.4496226,-0.053977836531135776
1,1,225130.16842495347,-0.7195,1.4493935,-0.05497742398174604
1,1,225135.16842573578,-0.7195,1.4494699,-0.05597700788343615
1,1,225140.1684265181,-0.7195,1.4492408,-0.05697659392391642
1,1,225145.1684273004,-0.7195,1.4493172,-0.05797617854182588
1,1,225150.16842808272,-0.7195,1.4492791,-0.05897576342829731
1,1,225155.16842886503,-0.7195,1.4493363,-0.05997535010449754
1,1,225160.16842964734,-0.7195,1.4492217,-0.06097493509777387
1,1,225165.16843042965,-0.7195,1.4488782,-0.06197452155713903
1,1,225170.16843121196,-0.7195,1.4491073,-0.0629741072240505
1,1,225175.16843199427,-0.7195,1.449069,-0.06397369434821275
1,1,225180.16843277658,-0.7195,1.4490309,-0.06497328009973301
1,1,225185.1684335589,-0.7195,1.4491073,-0.06597286647626427
1,1,225190.1684343412,-0.7195,1.4489927,-0.06697245397642586
1,1,225195.16843512352,-0.7195,1.4491264,-0.06797204001244903
1,1,225200.16843590583,-0.7195,1.4491454,-0.06897162723763121
1,1,225205.16843668814,-0.7195,1.4492217,-0.06997121394491196
1,1,225210.16843747045,-0.7195,1.4491645,-0.07097080262714293
1,1,225215.16843825276,-0.7195,1.4494127,-0.07197038967117998
1,1,225220.16843903507,-0.7195,1.4493744,-0.07296997961469823
1,1,225225.16843981738,-0.7195,1.4496036,-0.07396956947337256
