################################################################################
# EDF_DataBlockID                     0.Image.Psd
# EDF_BinarySize                      4366944
# EDF_HeaderSize                      2560
# ByteOrder                           LowByteFirst
# DataType                            FloatValue
# Dim_1                               1028
# Dim_2                               1062
# Image                               0
# HeaderID                            EH:000000:000000:000000
# Size                                4366944
# Center_1                            607.5320
# Center_2                            651.4720
# Comment                             Xenocs_Cell_Window - front_window_open_only
# DDummy                              0.6
# Date                                2025-10-20T07:06:02
# Delta                               0
# Dummy                               -1.5
# ExposureTime                        360
# Gamma                               0
# Intensity1                          8.79759e-10
# PSize_1                             7.5e-05
# PSize_2                             7.5e-05
# Pressure                            0.0326347
# SampleDistance                      0.450002
# SampleEnvKind                       large
# SampleEnvPN                         ElectroChemical cell
# SampleEnvSN                         1141
# Thickness                           0
# Wavelength                          1.541891e-10
# Wavelength                          1.54189e-10
# aux                                 0
# aux_dial                            0.002375
# beamx                               588.429
# beamx_dial                          588.429
# beamz                               657.855
# beamz_dial                          657.855
# det0x                               -0.000396875
# det0x_dial                          6.36905
# det0xvd                             -0.0005
# det0xvd_dial                        -0.0005
# det0y                               450.002
# det0y_dial                          481.635
# det0z                               0
# det0z_dial                          1.2295
# det0zvd                             0
# det0zvd_dial                        0
# mag                                 1.818
# mag_dial                            1.818
# om                                  0.2499
# om_dial                             -0.610199
# phi                                 -0.0120535
# phi_dial                            0
# ry                                  0.599993
# ry_dial                             0.599993
# s1bot                               0.8
# s1bot_dial                          -1.66094
# s1hl                                0.8
# s1hl_dial                           -0.608437
# s1hr                                0.8
# s1hr_dial                           0.970938
# s1top                               0.8
# s1top_dial                          -0.461562
# s2bot                               0.45
# s2bot_dial                          1.36109
# s2hl                                0.45
# s2hl_dial                           -0.83375
# s2hr                                0.45
# s2hr_dial                           -0.118594
# s2top                               0.45
# s2top_dial                          1.44734
# w2theta                             32
# w2theta_dial                        32
# waxsch                              19.2605
# waxsch_dial                         -32.7238
# waxsh                               137.085
# waxsh_dial                          -43.5335
# waxsth                              26.0607
# waxsth_dial                         -19.4068
# waxsz                               67.0407
# waxsz_dial                          -23.7962
# wind                                65.9854
# wind_dial                           66.0041
# wpsi                                124
# wpsi_dial                           124
# wstod                               115
# wstod_dial                          115
# x                                   0
# x_dial                              1.00969
# z                                   0
# z_dial                              13.3172
# CountCutoff                         15302352
# DetectorModel                       Dectris EIGER2 Si 1M, S/N E-02-0362
# ThresholdSetting                    4023.88989258
# Saturation                          0
# FlatField                           Corrected
# BackgroundReductionExtra            0.02
# BackgroundCorrectionConstant        0.0026712
# Detector                            0
# Monitor                             0
# Pil_Roi0                            0
# SumForIntensity1                    3.16713e+08
# TransmittedFlux                     879759
# det                                 0
# mon                                 0
# pilai0                              3.16713e+08
# pilai1                              681459
# pilct0                              5.4795e+08
# pilct1                              681459
# pilroi0                             0
# pilroi1                             0
# sec                                 1
# title                               20251017__0_00554.edf
# usaxs0                              0
# Operation                           Azimuthal average I(q)
# Error_model                         ErrorModel.poisson
# Geometrical_correction              True
# Transmission_correction             True
# Thickness_correction                False
# Binning mode                        Uniform
# Binning factor                      1.0
# Psi                                 0.0
# Omega                               0.2499
# MaskInvalidPixels                   True
# DetectorEdge                        3
# MaskFiles                           ['SAXS_correted.edf']
################################################################################
    q(A⁻¹)                Intensity(a.u.)            Sigma_I(a.u.)            
       0.000340                353415.458                115.718347           
       0.001019                352243.074                70.7450942           
       0.001698                349015.415                 49.794622           
       0.002377                331758.236                43.4226212           
       0.003056                299479.803                34.8678366           
       0.003735                260261.155                28.6664401           
       0.004415                204340.445                25.4007394           
       0.005094                152643.927                19.0125212           
       0.005773                101496.558                14.3533197           
       0.006452                61110.2908                10.7597562           
       0.007131                33061.8677                7.66292829           
       0.007810                16319.3916                5.30153045           
       0.008490                8511.31414                3.39375222           
       0.009169                3318.30259                 2.0942594           
       0.009848                1314.27048                1.26742675           
       0.010527                371.361771               0.677371487           
       0.011206                126.903215               0.374231393           
       0.011885                51.0115175               0.224547398           
       0.012564                25.1777271               0.158445165           
       0.013244                 16.893313               0.123451294           
       0.013923                 12.294219               0.107027262           
       0.014602                9.43101259              0.0862823894           
       0.015281                7.48242018              0.0790817437           
       0.015960                6.01910412              0.0701590291           
       0.016639                5.03067507              0.0599708281           
       0.017319                 4.0253894              0.0528211635           
       0.017998                3.38293374               0.047010898           
       0.018677                2.84175199              0.0443811008           
       0.019356                2.48091096              0.0407294477           
       0.020035                2.13993044              0.0355940272           
       0.020714                1.82310726              0.0332899976           
       0.021394                1.60010446              0.0293604004           
       0.022073                1.42061238               0.029001255           
       0.022752                1.27293648              0.0259426502           
       0.023431                1.09516226              0.0235222469           
       0.024110                1.01673584              0.0236865553           
       0.024789               0.873131852              0.0204643444           
       0.025469               0.823131075              0.0203475928           
       0.026148                0.72883624              0.0181321026           
       0.026827               0.681265365              0.0176712183           
       0.027506               0.621347001              0.0174484958           
       0.028185               0.566378194              0.0159524946           
       0.028864               0.525648883              0.0151599432           
       0.029544               0.456793844                0.01384244           
       0.030223               0.430053545               0.013873383           
       0.030902               0.405365104              0.0139146879           
       0.031581               0.375636787              0.0125527537           
       0.032260               0.333302017               0.012335585           
       0.032939               0.314445349              0.0120057156           
       0.033619               0.302319509              0.0121974579           
       0.034298               0.281095383              0.0113973116           
       0.034977               0.238610244              0.0104164227           
       0.035656               0.224338443              0.0105994641           
       0.036335               0.204090767             0.00985277712           
       0.037014               0.202660213              0.0103517061           
       0.037693               0.184418109             0.00961029607           
       0.038373               0.171766351             0.00968916404           
       0.039052               0.167527518             0.00941182439           
       0.039731               0.147760712             0.00914181519           
       0.040410               0.149247601             0.00918771895           
       0.041089               0.134197728             0.00910577322           
       0.041768               0.139739135             0.00978271187           
       0.042448               0.127055471             0.00867364139           
       0.043127               0.123526654             0.00893265482           
       0.043806               0.122830832             0.00928440096           
       0.044485               0.127390051             0.00907131556           
       0.045164               0.117294145             0.00921612516           
       0.045843               0.129153017             0.00893315067           
       0.046523               0.100010517             0.00808370978           
       0.047202               0.085569958             0.00784686018           
       0.047881               0.100379167             0.00841925828           
       0.048560               0.110058959              0.0089560529           
       0.049239              0.0966026723             0.00796781305           
       0.049918                0.07460405             0.00786846224           
       0.050598               0.099713887             0.00855228592           
       0.051277              0.0797727895             0.00743664541           
       0.051956              0.0907656596             0.00880862164           
       0.052635              0.0768903511             0.00829675874           
       0.053314              0.0744777072              0.0077222657           
       0.053993              0.0646741638             0.00752091929           
       0.054673              0.0803970522             0.00808043473           
       0.055352              0.0919076053             0.00914325676           
       0.056031              0.0875592157             0.00888888485           
       0.056710              0.0739658473             0.00816983743           
       0.057389              0.0793134323               0.008460046           
       0.058068              0.0682489821             0.00763850685           
       0.058748              0.0568527872             0.00699804411           
       0.059427               0.066540398             0.00689816336           
       0.060106              0.0646177117             0.00821019354           
       0.060785               0.055429896             0.00688396652           
       0.061464              0.0665894071             0.00791050082           
       0.062143              0.0551718539             0.00679180379           
       0.062822              0.0516074322             0.00702231105           
       0.063502              0.0438105337             0.00676044317           
       0.064181              0.0523206677             0.00725601797           
       0.064860              0.0403014523              0.0068383277           
       0.065539              0.0556659242             0.00787769123           
       0.066218              0.0412964134              0.0071059268           
       0.066897               0.050164803             0.00766869595           
       0.067577              0.0620199838             0.00885226002           
       0.068256              0.0521348754             0.00777790259           
       0.068935              0.0353301303             0.00657270813           
       0.069614               0.047219157              0.0072914444           
       0.070293              0.0407276091               0.007213838           
       0.070972              0.0428736484             0.00705344158           
       0.071652              0.0555409154             0.00828577846           
       0.072331              0.0364145571             0.00715019322           
       0.073010               0.042899079             0.00811956525           
       0.073689              0.0332052537             0.00666531151           
       0.074368              0.0442014148             0.00747352191           
       0.075047              0.0351576477             0.00689923196           
       0.075727              0.0378153859             0.00789481979           
       0.076406              0.0425058754             0.00869098813           
       0.077085              0.0278700312             0.00641593387           
       0.077764              0.0405256956             0.00811437132           
       0.078443              0.0383353387              0.0073823645           
       0.079122               0.035678286              0.0074556144           
       0.079802              0.0250121129             0.00671969767           
       0.080481              0.0471363974             0.00834410951           
       0.081160              0.0208797687             0.00663155383           
       0.081839              0.0358328963             0.00804307404           
       0.082518              0.0382782851             0.00783070142           
       0.083197              0.0481178633             0.00963125674           
       0.083876              0.0593814843             0.00896693377           
       0.084556              0.0538527113              0.0103663703           
       0.085235               0.036183291             0.00789668323           
       0.085914              0.0435166794             0.00823438638           
       0.086593              0.0313111231             0.00740218173           
       0.087272              0.0300124527             0.00674666934           
       0.087951              0.0397964252             0.00868596922           
       0.088631               0.039605084             0.00826185627           
       0.089310              0.0423147474             0.00829226986           
       0.089989              0.0213982717              0.0055507882           
       0.090668              0.0471050508             0.00907942609           
       0.091347              0.0217745909             0.00632066687           
       0.092026              0.0155788492             0.00453946304           
       0.092706              0.0287721068             0.00771423777           
       0.093385              0.0354240528             0.00793505934           
       0.094064              0.0233246504             0.00648979316           
       0.094743              0.0271128601             0.00659104813           
       0.095422              0.0321249092             0.00780448134           
       0.096101              0.0308833658             0.00893587825           
       0.096781              0.0279058664             0.00721417485           
       0.097460              0.0253213624             0.00704751305           
       0.098139              0.0150932388              0.0057464363           
       0.098818               0.034902522             0.00781597957           
       0.099497              0.0163002752             0.00580671156           
       0.100176              0.0366016782             0.00800406409           
       0.100856              0.0100838795             0.00456722084           
       0.101535              0.0336965256             0.00903162665           
       0.102214               0.028745837              0.0067870855           
       0.102893              0.0423592176             0.00848133556           
       0.103572                0.01901529             0.00552017536           
       0.104251              0.0202673336             0.00614846325           
       0.104931              0.0172168876             0.00613778644           
       0.105610              0.0339104876             0.00822750938           
       0.106289              0.0268341288             0.00745082273           
       0.106968              0.0214902683              0.0055635483           
       0.107647              0.0302318309             0.00757188575           
       0.108326              0.0287923254             0.00771804494           
       0.109005              0.0329739162             0.00689167834           
       0.109685               0.011683169              0.0048294661           
       0.110364              0.0346731623              0.0074026864           
       0.111043              0.0329948079             0.00826234837           
       0.111722              0.0247378697             0.00620990006           
       0.112401              0.0251431376             0.00673918066           
       0.113080              0.0352347031             0.00831462194           
       0.113760              0.0214077983             0.00648105702           
       0.114439              0.0151841489              0.0046188047           
       0.115118              0.0195580803             0.00544769451           
       0.115797              0.0269661507              0.0065745104           
       0.116476                0.02692344             0.00697399125           
       0.117155              0.0139832289             0.00498658202           
       0.117835              0.0239891001             0.00643172591           
       0.118514              0.0122636192             0.00466998061           
       0.119193              0.0195507697             0.00567879503           
       0.119872              0.0207666894             0.00627638776           
       0.120551               0.033666374             0.00773772732           
       0.121230              0.0214787051             0.00622934389           
       0.121910              0.0204804266             0.00594304658           
       0.122589              0.0242773493             0.00628299094           
       0.123268              0.0245304214             0.00636130499           
       0.123947              0.0240322985             0.00584755253           
       0.124626              0.0182806438             0.00510006334           
       0.125305               0.021422917             0.00574052455           
       0.125985              0.0228970274             0.00614605376           
       0.126664              0.0188197314             0.00569730681           
       0.127343              0.0205486143             0.00652150932           
       0.128022              0.0163073756             0.00518691402           
       0.128701              0.0164738895             0.00478229398           
       0.129380               0.017569286             0.00559030644           
       0.130059              0.0203941503             0.00616935499           
       0.130739              0.0199356326             0.00605026974           
       0.131418              0.0235446917             0.00610153612           
       0.132097              0.0283324247             0.00688731386           
       0.132776              0.0199795715             0.00605707963           
       0.133455              0.0237913459             0.00660972056           
