cycle_number,half_cycle,time_s,current_mA,voltage_V,capacity_mAh
0,0,60.000398484262405,0.0,0.23332616686820984,0.0
0,0,61.00039845900028,0.0,0.23332616686820984,0.0
0,0,62.000398433738155,0.0,0.2332879900932312,0.0
0,0,63.00039840847603,0.0,0.2332879900932312,0.0
0,0,64.0003983832139,0.0,0.23326890170574188,0.0
0,0,65.00039835795178,0.0,0.2333834171295166,0.0
0,0,66.00039833268966,0.0,0.23334525525569916,0.0
0,0,67.00039830742753,0.0,0.23340250551700592,0.0
0,0,68.0003982821654,0.0,0.23345977067947388,0.0
0,0,69.00039825690328,0.0,0.23340250551700592,0.0
1,1,70.00019823164621,0.10080000013113022,0.2330016791820526,0.0
1,1,70.0005982316361,0.10080000013113022,0.26190024614334106,1.1160631974538168e-08
1,1,75.00059810532548,0.10080000013113022,0.6936682462692261,0.00013997329938039184
1,1,80.00059797901486,0.10080000013113022,0.7967384457588196,0.00027993487903517155
1,1,85.00059785270423,0.10080000013113022,0.8601266145706177,0.0004198964638159507
1,1,90.00059772639361,0.10080000013113022,0.9066990613937378,0.0005598581181988121
1,1,95.00059760008298,0.10080000013113022,0.9439188838005066,0.000699819208174944
1,1,100.00059747377236,0.10080000013113022,0.9756034016609192,0.0008397805429672203
1,1,105.00059734746173,0.10080000013113022,1.0031269788742065,0.0009797418578983183
1,1,110.00059722115111,0.10080000013113022,1.0277302265167236,0.001119702779714432
1,1,115.00059709484049,0.10080000013113022,1.0502147674560547,0.001259663824196905
1,1,120.00059696852986,0.10080000013113022,1.0709242820739746,0.0013996249632938869
1,1,125.00059684221924,0.10080000013113022,1.090183138847351,0.001539585538930363
1,1,130.0005967159086,0.10080000013113022,1.1084113121032715,0.0016795463213121725
1,1,135.000596589598,0.10080000013113022,1.125837802886963,0.0018195070923777918
1,1,140.00059646328737,0.10080000013113022,1.1423481702804565,0.0019594675586202905
1,1,145.00059633697674,0.10080000013113022,1.1580185890197754,0.0020994285686165093
1,1,150.00059621066612,0.10080000013113022,1.1732500791549683,0.0022393893502064876
1,1,155.0005960843555,0.10080000013113022,1.1876989603042603,0.0023793496398255226
1,1,160.00059595804487,0.10080000013113022,1.2017853260040283,0.0025193101602672702
1,1,165.00059583173424,0.10080000013113022,1.2152416706085205,0.002659270826259835
1,1,170.00059570542362,0.10080000013113022,1.2282400131225586,0.002799231020193133
1,1,175.000595579113,0.10080000013113022,1.2408374547958374,0.002939191378960593
1,1,180.00059545280237,0.10080000013113022,1.252881407737732,0.0030791518195047974
1,1,185.00059532649175,0.10080000013113022,1.26479172706604,0.003219112034889973
1,1,190.00059520018112,0.10080000013113022,1.2760149240493774,0.0033590725335565707
1,1,195.0005950738705,0.10080000013113022,1.286970853805542,0.0034990330341491435
1,1,200.00059494755988,0.10080000013113022,1.297621488571167,0.0036389935404364435
1,1,205.00059482124925,0.10080000013113022,1.307909369468689,0.0037789546411852873
1,1,210.00059469493863,0.10080000013113022,1.3180065155029297,0.00391891557140607
1,1,215.000594568628,0.10080000013113022,1.3277409076690674,0.0040588763056289825
1,1,220.00059444231738,0.10080000013113022,1.3375325202941895,0.0041988370902807355
1,1,225.00059431600675,0.10080000013113022,1.3466943502426147,0.0043387979806703
1,1,230.00059418969613,0.10080000013113022,1.3557416200637817,0.0044787589468397206
1,1,235.0005940633855,0.10080000013113022,1.3646361827850342,0.004618719887158938
1,1,240.00059393707488,0.10080000013113022,1.3732062578201294,0.0047586808199100205
1,1,245.00059381076426,0.10080000013113022,1.3816618919372559,0.004898641436834717
1,1,250.00059368445363,0.10080000013113022,1.3898310661315918,0.00503860195919292
1,1,255.000593558143,0.10080000013113022,1.3979049921035767,0.005178562745227169
1,1,260.0005934318324,0.10080000013113022,1.4058451652526855,0.005318523438004985
1,1,265.00059330552176,0.10080000013113022,1.4133273363113403,0.005458483932231451
1,1,270.00059317921114,0.10080000013113022,1.4206185340881348,0.005598444647184264
1,1,275.0005930529005,0.10080000013113022,1.4278907775878906,0.005738405054793177
1,1,280.0005929265899,0.10080000013113022,1.4349148273468018,0.005878365479721793
1,1,285.00059280027926,0.10080000013113022,1.441652536392212,0.006018325959946134
1,1,290.00059267396864,0.10080000013113022,1.4481993913650513,0.0061582862420284925
1,1,295.000592547658,0.10080000013113022,1.454345464706421,0.006298246450726358
1,1,300.0005924213474,0.10080000013113022,1.4603196382522583,0.006438206713724882
1,1,305.00059229503677,0.10080000013113022,1.4661985635757446,0.006578167126129899
1,1,310.00059216872614,0.10080000013113022,1.4717146158218384,0.006718127316406618
1,1,315.0005920424155,0.10080000013113022,1.4770781993865967,0.006858087568370833
1,1,320.0005919161049,0.10080000013113022,1.4819262027740479,0.006998048079846634
1,1,325.00059178979427,0.10080000013113022,1.486602544784546,0.00713800796787151
1,1,330.00059166348365,0.10080000013113022,1.491145372390747,0.007277968499405516
1,1,335.000591537173,0.10080000013113022,1.4953253269195557,0.0074179289999339315
1,1,340.0005914108624,0.10080000013113022,1.499314546585083,0.0075578894523485665
1,1,345.0005912845518,0.10080000013113022,1.502960205078125,0.007697850486326135
1,1,350.00059115824115,0.10080000013113022,1.5064722299575806,0.007837811042272382
1,1,355.0005910319305,0.10080000013113022,1.5099079608917236,0.00797777089186054
1,1,360.0005909056199,0.10080000013113022,1.5129618644714355,0.008117731163757956
1,1,365.0005907793093,0.10080000013113022,1.515939474105835,0.008257691466605498
1,1,370.00059065299865,0.10080000013113022,1.5187642574310303,0.008397651262472487
1,1,375.00059052668803,0.10080000013113022,1.5214937925338745,0.008537611491013319
1,1,380.0005904003774,0.10080000013113022,1.523898720741272,0.00867757140713475
1,1,385.0005902740668,0.10080000013113022,1.526322841644287,0.008817530934815193
1,1,390.00059014775616,0.10080000013113022,1.5285369157791138,0.008957490641403531
1,1,395.00059002144553,0.10080000013113022,1.5307319164276123,0.009097450335095741
1,1,400.0005898951349,0.10080000013113022,1.5326979160308838,0.009237409990881467
1,1,405.0005897688243,0.10080000013113022,1.534778356552124,0.009377369997288205
1,1,410.00058964251366,0.10080000013113022,1.536515235900879,0.009517329874734085
1,1,415.00058951620304,0.10080000013113022,1.538404941558838,0.009657289632581589
1,1,420.0005893898924,0.10080000013113022,1.5400464534759521,0.009797249886730893
1,1,425.0005892635818,0.10080000013113022,1.541783332824707,0.009937210208629154
1,1,430.00058913727116,0.10080000013113022,1.5431575775146484,0.010077169960780275
1,1,435.00058901096054,0.10080000013113022,1.5447036027908325,0.010217129745945748
1,1,440.0005888846499,0.10080000013113022,1.5462305545806885,0.010357089774715817
1,1,445.0005887583393,0.10080000013113022,1.5476621389389038,0.01049704947465741
1,1,450.00058863202867,0.10080000013113022,1.549017310142517,0.010637009376105335
1,1,455.00058850571804,0.10080000013113022,1.550315260887146,0.010776969378169212
1,1,460.0005883794074,0.10080000013113022,1.5515367984771729,0.010916929270417739
1,1,465.0005882530968,0.10080000013113022,1.5527966022491455,0.011056889379182623
1,1,470.00058812678617,0.10080000013113022,1.5537891387939453,0.011196849567719217
1,1,475.00058800047555,0.10080000013113022,1.5550678968429565,0.011336809486106452
1,1,480.0005878741649,0.10080000013113022,1.5561940670013428,0.01147676952885588
1,1,485.0005877478543,0.10080000013113022,1.5571675300598145,0.011616729424994853
1,1,490.0005876215437,0.10080000013113022,1.5582172870635986,0.011756689211967505
1,1,495.00058749523305,0.10080000013113022,1.5591907501220703,0.011896648893953612
1,1,500.0005873689224,0.10080000013113022,1.5601451396942139,0.012036608647673495
1,1,505.0005872426118,0.10080000013113022,1.5610612630844116,0.012176568308182477
1,1,510.0005871163012,0.10080000013113022,1.5620537996292114,0.012316528159552566
1,1,515.0005869899906,0.10080000013113022,1.5627599954605103,0.012456488173865611
1,1,520.0005868636799,0.10080000013113022,1.5639243125915527,0.012596447726072537
1,1,525.0005867373693,0.10080000013113022,1.5645732879638672,0.01273640744799003
1,1,530.0005866110587,0.10080000013113022,1.5655276775360107,0.012876367464262165
1,1,535.000586484748,0.10080000013113022,1.5662720203399658,0.013016327253989048
1,1,540.0005863584374,0.10080000013113022,1.5670355558395386,0.013156287265633544
1,1,545.0005862321268,0.10080000013113022,1.5678753852844238,0.013296247285172343
1,1,550.0005861058162,0.10080000013113022,1.568638801574707,0.013436206980120805
1,1,555.0005859795056,0.10080000013113022,1.569421410560608,0.01357616661249722
1,1,560.0005858531949,0.10080000013113022,1.5700322389602661,0.01371612632852089
1,1,565.0005857268843,0.10080000013113022,1.5707956552505493,0.013856085958958913
1,1,570.0005856005737,0.10080000013113022,1.5715018510818481,0.01399604565479151
1,1,575.0005854742631,0.10080000013113022,1.5722272396087646,0.014136005382621867
1,1,580.0005853479524,0.10080000013113022,1.5728379487991333,0.014275965349633246
1,1,585.0005852216418,0.10080000013113022,1.5734678506851196,0.014415924689386867
1,1,590.0005850953312,0.10080000013113022,1.5741931200027466,0.014555884742808839
1,1,595.0005849690206,0.10080000013113022,1.5747658014297485,0.014695844622169517
1,1,600.0005848427099,0.10080000013113022,1.5754529237747192,0.014835804123849503
1,1,605.0005847163993,0.10080000013113022,1.57614004611969,0.01497576404570167
1,1,610.0005845900887,0.10080000013113022,1.576655387878418,0.015115723920731492
1,1,615.0005844637781,0.10080000013113022,1.5773234367370605,0.015255683591424589
1,1,620.0005843374674,0.10080000013113022,1.5778387784957886,0.015395643407823309
1,1,625.0005842111568,0.10080000013113022,1.5784496068954468,0.01553560316109657
1,1,630.0005840848462,0.10080000013113022,1.5788885354995728,0.01567556236695498
1,1,635.0005839585356,0.10080000013113022,1.5795375108718872,0.01581552214542735
1,1,640.000583832225,0.10080000013113022,1.5801101922988892,0.015955481826167555
1,1,645.0005837059143,0.10080000013113022,1.5806636810302734,0.01609544113423758
1,1,650.0005835796037,0.10080000013113022,1.581331729888916,0.016235400724355132
1,1,655.0005834532931,0.10080000013113022,1.5816752910614014,0.016375360506685244
1,1,660.0005833269825,0.10080000013113022,1.582343339920044,0.016515319896765055
1,1,665.0005832006718,0.10080000013113022,1.582629680633545,0.016655279424117674
1,1,670.0005830743612,0.10080000013113022,1.5833930969238281,0.016795238819143427
1,1,675.0005829480506,0.10080000013113022,1.5838130712509155,0.01693519818360276
1,1,680.00058282174,0.10080000013113022,1.5842711925506592,0.01707515799291101
1,1,685.0005826954293,0.10080000013113022,1.5847865343093872,0.017215117316633465
1,1,690.0005825691187,0.10080000013113022,1.5853972434997559,0.017355076559671098
1,1,695.0005824428081,0.10080000013113022,1.5856835842132568,0.01749503607152775
1,1,700.0005823164975,0.10080000013113022,1.5861798524856567,0.017634995521551206
1,1,705.0005821901868,0.10080000013113022,1.5865615606307983,0.017774954595593945
1,1,710.0005820638762,0.10080000013113022,1.5871723890304565,0.017914914196181218
1,1,715.0005819375656,0.10080000013113022,1.5875922441482544,0.018054873882272594
1,1,720.000581811255,0.10080000013113022,1.58803129196167,0.018194832992819866
1,1,725.0005816849443,0.10080000013113022,1.5884512662887573,0.01833479230378734
1,1,730.0005815586337,0.10080000013113022,1.5887757539749146,0.01847475190068161
1,1,735.0005814323231,0.10080000013113022,1.5894055366516113,0.01861471136267525
