	flags	Ns	time/s	dq/mA.h	(Q-Qo)/mA.h	control/V/mA	Ewe/V	I Range	Q charge/discharge/mA.h	half cycle	P/W
7118	17	1	32704.999950151643	-0.00028620201307617957	-1.8308606935712033	-0.2059	1.7909594	12	-1.8308607322121437	0	-0.00036905485
7119	17	1	32709.999950091107	-0.00028620479850967724	-1.8311468983612358	-0.2059	1.7907685	12	-1.8311469370106535	0	-0.0003690191
7120	17	1	32714.99995003057	-0.0002862042167153623	-1.831433102569509	-0.2059	1.7907302	12	-1.8314331412273688	0	-0.0003690105
7121	17	1	32719.999949970035	-0.00028620263583047523	-1.8317193051970635	-0.2059	1.7908448	12	-1.8317193438631993	0	-0.00036903203
7122	17	1	32724.9999499095	-0.0002862034650892019	-1.8320055086535678	-0.2059	1.790654	12	-1.8320055473282886	0	-0.0003689938
7123	17	1	32729.999949848963	-0.0002862053437638614	-1.832291713988983	-0.2059	1.7906921	12	-1.8322917526720524	0	-0.00036900406
7124	17	1	32734.999949788427	-0.00028620359480463795	-1.832577917574962	-0.2059	1.790673	12	-1.832577956266857	0	-0.0003689979
7125	17	1	32739.99994972789	-0.00028620369903163776	-1.8328641212653949	-0.2059	1.790673	12	-1.8328641599658886	0	-0.00036899804
7126	17	1	32744.999949667355	-0.00028620530563924047	-1.833150326562571	-0.2059	1.7906349	12	-1.8331503652715277	0	-0.00036899222
7127	17	1	32749.99994960682	-0.000286204599701696	-1.833436531153952	-0.2059	1.7904822	12	-1.8334365698712294	0	-0.00036895985
7128	17	1	32754.999949546283	-0.0002862026150259707	-1.833722733760549	-0.2059	1.7904059	12	-1.8337227724862553	0	-0.00036894155
7129	17	1	32759.999949485747	-0.00028620571368353234	-1.8340089394659136	-0.2059	1.7904631	12	-1.8340089781999387	0	-0.00036895735
7130	17	1	32764.99994942521	-0.00028620534129192434	-1.8342951447988816	-0.2059	1.7905012	12	-1.8342951835412307	0	-0.00036896474
7131	17	1	32769.99994939273	-0.000286204624031153	-1.8345813494144032	-0.2059	1.7904059	12	-1.8345813881652617	0	-0.00036894414
7132	17	1	32774.999949402045	-0.0002862062454215354	-1.834867555651202	-0.2059	1.7903485	12	-1.8348675944106834	0	-0.00036893444
7133	17	1	32779.99994941136	-0.00028620325238506	-1.8351537588951605	-0.2059	1.7902149	12	-1.8351537976630685	0	-0.00036890304
7134	17	1	32784.99994942067	-0.00028620271447383697	-1.835439961601307	-0.2059	1.7902149	12	-1.8354400003775424	0	-0.00036890234
7135	17	1	32789.999949429985	-0.0002862064143775238	-1.8357261680072148	-0.2059	1.7902722	12	-1.83572620679192	0	-0.00036891893
7136	17	1	32794.9999494393	-0.00028620396071755223	-1.8360123719597392	-0.2059	1.7901767	12	-1.8360124107526377	0	-0.0003688961
7137	17	1	32799.99994944861	-0.00028620286059710714	-1.836298574811644	-0.2059	1.7901386	12	-1.8362986136132349	0	-0.0003688868
7138	17	1	32804.999949457924	-0.0002862076703856389	-1.8365847824736394	-0.2059	1.7901005	12	-1.8365848212836204	0	-0.00036888517
7139	17	1	32809.99994946724	-0.0002862001480435332	-1.836870982613638	-0.2059	1.7900814	12	-1.836871021431664	0	-0.00036887152
7140	17	1	32814.99994947655	-0.0002862050579032964	-1.8371571876631148	-0.2059	1.7901195	12	-1.8371572264895673	0	-0.0003688857
7141	17	1	32819.999949485864	-0.00028620986278851825	-1.83744339751733	-0.2059	1.7898523	12	-1.8374434363523557	0	-0.0003688368
7142	17	1	32824.99994949518	-0.000286204092135032	-1.8377296016007663	-0.2059	1.7899668	12	-1.8377296404444907	0	-0.000368853
7143	17	1	32829.99994950449	-0.00028620246379656923	-1.8380158040560153	-0.2059	1.7899096	12	-1.8380158429082873	0	-0.0003688391
7144	17	1	32834.9999495138	-0.00028620482184489566	-1.8383020088693045	-0.2059	1.7898523	12	-1.8383020477301322	0	-0.00036883034
7145	17	1	32839.99994952312	-0.0002862027442976832	-1.8385882116050762	-0.2059	1.7897186	12	-1.8385882504744298	0	-0.00036880013
7146	17	1	32844.99994953243	-0.0002862033849938048	-1.8388744149815075	-0.2059	1.7896233	12	-1.8388744538594235	0	-0.00036878127
7147	17	1	32849.99994954174	-0.000286207212128573	-1.8391606221849388	-0.2059	1.7896614	12	-1.839160661071552	0	-0.00036879408
7148	17	1	32854.99994955106	-0.0002862039601711763	-1.839446826136599	-0.2059	1.7896614	12	-1.8394468650317233	0	-0.0003687899
7149	17	1	32859.99994956037	-0.0002862028221074078	-1.8397330289501714	-0.2059	1.7896423	12	-1.8397330678538306	0	-0.00036878447
7150	17	1	32864.99994956968	-0.0002862055903342035	-1.8400192345319506	-0.2059	1.7895278	12	-1.8400192734441647	0	-0.00036876445
7151	17	1	32869.999949578996	-0.00028620080639339153	-1.840305435330001	-0.2059	1.7896042	12	-1.840305474250558	0	-0.00036877402
7152	17	1	32874.99994958831	-0.0002862026598867443	-1.8405916379813287	-0.2059	1.7894896	12	-1.8405916769104447	0	-0.0003687528
7153	17	1	32879.99994959762	-0.0002862062603218688	-1.8408778442331022	-0.2059	1.7892988	12	-1.8408778831707666	0	-0.00036871812
7154	17	1	32884.999949606936	-0.00028620353646659186	-1.8411640477610893	-0.2059	1.7892797	12	-1.8411640867072332	0	-0.0003687107
7155	17	1	32889.99994961625	-0.00028620353332989745	-1.8414502512861126	-0.2059	1.7892416	12	-1.8414502902405632	0	-0.00036870284
7156	17	1	32894.99994962556	-0.0002862070117981897	-1.8417364582892723	-0.2059	1.7892988	12	-1.8417364972523613	0	-0.0003687191
7157	17	1	32899.999949634876	-0.0002862092370390892	-1.8420226675177307	-0.2059	1.7892988	12	-1.8420227064894004	0	-0.00036872196
7158	17	1	32904.99994964419	-0.00028620642737878693	-1.8423088739365323	-0.2059	1.7894133	12	-1.8423089129167791	0	-0.00036874192
7159	17	1	32909.9999496535	-0.00028621022070861524	-1.8425950841483938	-0.2059	1.7892416	12	-1.8425951231374877	0	-0.00036871145
7160	17	1	32914.999949662815	-0.00028620718389915097	-1.8428812913238242	-0.2059	1.7890888	12	-1.842881330321387	0	-0.00036867606
7161	17	1	32919.99994967213	-0.00028620668432695996	-1.8431674979994992	-0.2059	1.7890506	12	-1.843167537005714	0	-0.00036866753
7162	17	1	32924.99994968144	-0.00028620913807551066	-1.8434537071290844	-0.2059	1.7889361	12	-1.8434537461437894	0	-0.0003686471
7163	17	1	32929.999949690755	-0.00028620718071526954	-1.843739914301109	-0.2059	1.7890124	12	-1.8437399533245047	0	-0.00036866032
7164	17	1	32934.99994970007	-0.00028620542962186867	-1.844026119722272	-0.2059	1.7889743	12	-1.8440261587541265	0	-0.0003686502
7165	17	1	32939.99994970938	-0.0002862083842911654	-1.844312328097822	-0.2059	1.7890124	12	-1.8443123671384176	0	-0.00036866186
7166	17	1	32944.999949718695	-0.00028620614299012555	-1.844598534231936	-0.2059	1.7888597	12	-1.8445985732814076	0	-0.00036862752
7167	17	1	32949.99994972801	-0.000286206481128931	-1.844884740704351	-0.2059	1.7888216	12	-1.8448847797625365	0	-0.00036862007
7168	17	1	32954.99994973732	-0.0002862097260662251	-1.845170950421936	-0.2059	1.7887262	12	-1.8451709894886028	0	-0.0003686046
7169	17	1	32959.999949746634	-0.00028620993199944496	-1.8454571603454086	-0.2059	1.7888216	12	-1.8454571994206022	0	-0.00036862452
7170	17	1	32964.99994975595	-0.0002862090950914555	-1.845743369431999	-0.2059	1.7886498	12	-1.8457434085156936	0	-0.00036858802
7171	17	1	32969.99994976526	-0.0002862113376425372	-1.8460295807609806	-0.2059	1.7886307	12	-1.8460296198533361	0	-0.000368587
7172	17	1	32974.999949774574	-0.00028621108783947097	-1.8463157918403148	-0.2059	1.788707	12	-1.8463158309411756	0	-0.0003686024
7173	17	1	32979.99994978389	-0.00028620707936171026	-1.8466019989109967	-0.2059	1.7885735	12	-1.8466020380205372	0	-0.00036856972
7174	17	1	32984.9999497932	-0.0002862088519334793	-1.8468882077544166	-0.2059	1.788478	12	-1.8468882468724708	0	-0.00036855234
7175	17	1	32989.99994980251	-0.00028620976333816844	-1.8471744175091518	-0.2059	1.7884971	12	-1.847174456635809	0	-0.00036855743
7176	17	1	32994.99994981183	-0.0002862079583754142	-1.8474606254590253	-0.2059	1.7885352	12	-1.8474606645941845	0	-0.00036856296
7177	17	1	32999.99994982114	-0.00028621040331572295	-1.8477468358536628	-0.2059	1.788478	12	-1.8477468749975001	0	-0.00036855435
7178	17	1	33004.99994983045	-0.0002862087393320269	-1.8480330445843969	-0.2059	1.7883825	12	-1.8480330837368322	0	-0.0003685325
7179	17	1	33009.99994983977	-0.000286205101740857	-1.8483192496775438	-0.2059	1.7883635	12	-1.848319288838573	0	-0.00036852388
7180	17	1	33014.99994984908	-0.0002862018765914771	-1.8486054515456027	-0.2059	1.788249	12	-1.8486054907151646	0	-0.00036849617
7181	17	1	33019.99994985839	-0.00028620806300971245	-1.8488916596000988	-0.2059	1.7881345	12	-1.8488916987781743	0	-0.00036848054
7182	17	1	33024.999949867706	-0.00028620801283087995	-1.8491778676043782	-0.2059	1.7882681	12	-1.8491779067910052	0	-0.000368508
7183	17	1	33029.99994987702	-0.00028620911908232505	-1.849464076714754	-0.2059	1.7882107	12	-1.8494641159100875	0	-0.00036849763
7184	17	1	33034.99994988633	-0.00028620818205591704	-1.8497502848883338	-0.2059	1.7881726	12	-1.8497503240921433	0	-0.00036848852
7185	17	1	33039.999949895646	-0.00028620455021825103	-1.850036489430113	-0.2059	1.7880582	12	-1.8500365286423617	0	-0.00036846029
7186	17	1	33044.99994990496	-0.0002862037689718935	-1.850322693190593	-0.2059	1.788039	12	-1.8503227324113336	0	-0.0003684553
7187	17	1	33049.99994991427	-0.0002862064394520389	-1.850608899621341	-0.2059	1.7879436	12	-1.8506089388507856	0	-0.0003684391
7188	17	1	33054.999949923586	-0.0002862041894122958	-1.8508951038022314	-0.2059	1.7879436	12	-1.8508951430401979	0	-0.0003684362
7189	17	1	33059.9999499329	-0.0002862059585783217	-1.8511813097520355	-0.2059	1.7880008	12	-1.8511813489987763	0	-0.00036845027
7190	17	1	33064.99994994221	-0.00028620633841305973	-1.8514675160820087	-0.2059	1.7879436	12	-1.8514675553371893	0	-0.00036843895
7191	17	1	33069.999949951525	-0.0002862027771398425	-1.8517537188506326	-0.2059	1.7877909	12	-1.851753758114329	0	-0.00036840292
7192	17	1	33074.99994996084	-0.0002862010837296645	-1.8520399199257958	-0.2059	1.7877909	12	-1.8520399591980587	0	-0.00036840074
7193	17	1	33079.99994997015	-0.0002862063299599621	-1.8523261262474142	-0.2059	1.7877337	12	-1.8523261655280188	0	-0.0003683957
