cycle_number,half_cycle,time_s,current_mA,voltage_V,capacity_mAh
0,0,0.0,0.0,0.28891631960868835,0.0
0,0,0.9999999747378752,0.0,0.2888590395450592,0.0
0,0,1.9999999494757503,0.0,0.28882086277008057,0.0
0,0,2.9999999242136255,0.0,0.2888781428337097,0.0
0,0,3.9999998989515007,0.0,0.28912627696990967,0.0
0,0,4.999999873689376,0.0,0.28903084993362427,0.0
0,0,5.999999848427251,0.0,0.28910720348358154,0.0
0,0,6.999999823165126,0.0,0.28903084993362427,0.0
0,0,7.999999797903001,0.0,0.28908810019493103,0.0
0,0,8.999999772640876,0.0,0.28903084993362427,0.0
1,1,9.999799747383804,0.08784999698400497,0.2886490821838379,0.0
1,1,10.0001997473737,0.08784999698400497,0.3039131462574005,9.73022770550516e-09
1,1,15.000199621063075,0.08784999698400497,0.5985238552093506,0.00012199468335053986
1,1,20.00019949475245,0.08784999698400497,0.693486750125885,0.00024397937859015333
1,1,25.000199368441827,0.08784999698400497,0.7619935870170593,0.00036596359551408224
1,1,30.000199242131202,0.08784999698400497,0.8170243501663208,0.00048794790562821757
1,1,35.00019911582058,0.08784999698400497,0.8627973794937134,0.0006099321663085785
1,1,40.000198989509954,0.08784999698400497,0.9021377563476562,0.0007319159961479406
1,1,45.00019886319933,0.08784999698400497,0.9361335039138794,0.0008539000212868883
1,1,50.000198736888706,0.08784999698400497,0.9658535718917847,0.0009758839059567286
1,1,55.00019861057808,0.08784999698400497,0.9923858642578125,0.001097867763157106
1,1,60.00019848426746,0.08784999698400497,1.0160359144210815,0.0012198514715275831
1,1,65.00019835795683,0.08784999698400497,1.037700891494751,0.0013418353983180391
1,1,70.00019823164621,0.08784999698400497,1.0573042631149292,0.001463819048896432
1,1,75.00019810533558,0.08784999698400497,1.0754187107086182,0.0015858026621697677
1,1,80.00019797902496,0.08784999698400497,1.0922162532806396,0.0017077862475071515
1,1,85.00019785271434,0.08784999698400497,1.1079447269439697,0.0018297697474029327
1,1,90.00019772640371,0.08784999698400497,1.1226043701171875,0.0019517536770668293
1,1,95.00019760009309,0.08784999698400497,1.1363095045089722,0.002073737446739442
